PROVIDER_ID,std_HCP_COVID_19,std_IMM_3,std_OP_10,std_OP_13,std_OP_18B,std_OP_22,std_OP_23,std_OP_29,std_OP_8,std_PC_01,std_SAFE_USE_OF_OPIOIDS,std_SEP_1,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
041311,,-0.100667855,0.3770835864,,1.1261418251,0.1636017162,,,,,-1.273807334,,0,1,1,0,1,1,0,0,0,0,1,0,5,0.2,0.0584703877,0.028411,0.480473,0.0625629248
041312,-0.465523404,-0.318836301,-0.301299404,,0.8830085285,0.1636017162,,0.6210143556,,,-0.355378971,-2.344029049,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,-0.264680316,0.028411,0.480473,-0.61000452
041313,,0.3902111501,0.2074878387,,0.3032291289,0.5977453531,0.2189642422,,,,1.6651634291,,0,1,1,0,1,1,1,0,0,0,1,0,6,0.1666666667,0.5638001903,0.028411,0.480473,1.1142962807
041317,,0.4992953735,0.1650889017,,,0.5977453531,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,3,0.3333333333,0.4207098761,0.028411,0.480473,0.8164851173
041318,-0.475438973,0.7720059318,0.4194825233,,1.3879776829,1.03188899,,0.6210143556,,,-1.824864352,,1,1,1,0,1,1,0,1,0,0,1,0,7,0.1428571429,0.2760094511,0.028411,0.480473,0.515322861
041320,,1.1538007134,-0.343698341,,0.1349060774,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,3,0.3333333333,0.3150028165,0.028411,0.480473,0.5964790145
041321,-0.485354543,0.2811269268,0.9282697664,,1.2196546314,0.5977453531,-1.454346803,0.5494594,,0.5516815849,0.9304207382,-0.025768396,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,0.3092888659,0.028411,0.480473,0.5845866772
041322,,,0.1014904963,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.1014904963,0.028411,0.480473,0.1520998629
041323,,,-4.329198412,0.7813730793,1.2383571927,,,,,,0.5630493928,,0,0,1,1,1,0,0,0,0,0,1,0,4,0.25,-0.436604687,0.028411,0.480473,-0.967827459
041324,-0.257296448,0.9356322668,0.4194825233,,1.2944648766,1.03188899,,0.6210143556,,,-1.273807334,1.9358367716,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,0.5884020002,0.028411,0.480473,1.165499562
041326,,,0.1862883702,,,,,,,-11.35854011,0.9304207382,,0,0,1,0,0,0,0,0,0,1,1,0,3,0.3333333333,-3.413943666,0.028411,0.480473,-7.164506737
041327,0.8482895335,-0.537004748,-0.873685053,,,0.5977453531,,,,0.5516815849,-1.273807334,,1,1,1,0,0,1,0,0,0,1,1,0,6,0.1666666667,-0.114463444,0.028411,0.480473,-0.297360987
041328,,0.2811269268,-0.534493558,,0.9952238961,1.03188899,,,,,,,0,1,1,0,1,1,0,0,0,0,0,0,4,0.25,0.4434365638,0.028411,0.480473,0.8637857425
041329,-0.485354543,0.8810901551,0.5042803971,,1.0326290187,1.03188899,,-1.954964047,,,-2.375921371,,1,1,1,0,1,1,0,1,0,0,1,0,7,0.1428571429,-0.195193057,0.028411,0.480473,-0.465382003
041330,,0.4992953735,1.0766660456,,0.7894957221,,,,,,-0.906435989,,0,1,1,0,1,0,0,0,0,0,1,0,4,0.25,0.3647552881,0.028411,0.480473,0.7000278921
041331,,0.7720059318,,,,,,,,,-0.722750316,,0,1,0,0,0,0,0,0,0,0,1,0,2,0.5,0.0246278078,0.028411,0.480473,-0.007872996
041332,-0.45065005,-1.791473316,0.822272424,,0.4341470578,,,,,-2.528548163,,-2.344029049,1,1,1,0,1,0,0,0,0,1,0,1,6,0.1666666667,-0.976380183,0.028411,0.480473,-2.091251985
050002,-0.465523404,0.3356690385,0.822272424,,-0.837627109,-0.704685558,,,,0.5516815849,0.7467350655,0.7469851548,1,1,1,0,1,1,0,0,0,1,1,1,8,0.125,0.1494383996,0.028411,0.480473,0.2518929267
050006,0.1244529717,-0.537004748,-0.534493558,1.4797386696,-0.650601496,-1.138829195,-0.722273221,-3.600728026,0.504631863,0.5516815849,-1.090121662,-0.679636785,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,-0.524431967,0.028411,0.480473,-1.150620715
050007,-0.52501682,0.2811269268,-0.746488242,0.3739931517,-0.650601496,-0.270541921,0.1143823019,0.1201296663,-1.051771665,-0.680410314,0.0119923747,0.2120019273,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,-0.234267009,0.028411,0.480473,-0.54670588
050008,-0.52501682,0.4992953735,-0.534493558,,-0.145632342,-0.270541921,,,,,-0.906435989,0.5092148315,1,1,1,0,1,1,0,0,0,0,1,1,7,0.1428571429,-0.196230061,0.028411,0.480473,-0.467540298
050009,0.2682287271,-0.482462636,-0.682889837,0.1412046215,-0.033416974,-0.270541921,0.6372920035,-0.666974846,0.5880106234,0.5516815849,0.7467350655,0.330887089,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,0.0939794585,0.028411,0.480473,0.1364672818
050013,-0.485354543,0.6083795968,-0.258900467,1.072358742,0.8081982834,0.5977453531,,-0.523864934,,,0.3793637201,0.9847554782,1,1,1,1,1,1,0,1,0,0,1,1,9,0.1111111111,0.3536312477,0.028411,0.480473,0.6768756373
050014,-0.52501682,-1.082425865,0.2498867756,0.6649788143,0.4902547416,0.5977453531,,-1.597189269,-0.343052201,-0.064364365,0.0119923747,1.3414109632,1,1,1,1,1,1,0,1,1,1,1,1,11,0.0909090909,-0.023252682,0.028411,0.480473,-0.107525753
050017,-0.361409926,-0.427920525,1.0130676402,2.0035128624,-0.332657955,0.1636017162,,0.6210143556,,0.5516815849,0.9304207382,1.2819683824,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,0.5443278875,0.028411,0.480473,1.0737689452
050022,-0.52501682,-2.064183875,0.7798734871,,-0.463575883,0.5977453531,,-0.309200067,,0.1409842852,0.5630493928,0.6280999932,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.072469348,0.028411,0.480473,-0.20995947
050024,0.3178065738,-0.209752078,0.822272424,,-0.594493812,-0.704685558,,0.6210143556,,,1.1141064109,-0.085210977,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,0.1601321674,0.028411,0.480473,0.2741496632
050025,-0.296958725,0.0084163685,0.1862883702,-0.906343764,-2.876206288,-0.704685558,,0.4779044444,1.3523159273,-0.064364365,0.3793637201,-0.085210977,1,1,1,1,1,1,0,1,1,1,1,1,11,0.0909090909,-0.229952804,0.028411,0.480473,-0.537726807
050026,0.1393263257,-0.046125743,0.5678788025,-2.070286414,-0.744114303,-0.270541921,,0.5494594,,0.5516815849,0.5630493928,0.2120019273,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.054767095,0.028411,0.480473,-0.173116105
050028,0.2335242344,-0.59154686,0.1438894333,,0.7894957221,-1.572972831,,0.1201296663,,0.5516815849,0.3793637201,-0.679636785,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.069563568,0.028411,0.480473,-0.203911725
050030,-0.341578787,-2.282352321,-3.099629241,-1.255526559,-1.492216754,-5.046121927,,-0.666974846,,-0.064364365,-0.539064643,-0.3229813,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-1.511081074,0.028411,0.480473,-3.204114832
050036,-0.505185681,0.1175005918,1.0978655141,,-0.744114303,-1.572972831,,0.5494594,,0.5516815849,0.3793637201,0.0931167656,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.00369836,0.028411,0.480473,-0.066827713
050038,0.0847906943,-1.791473316,-0.152903125,0.4321902842,0.0600958323,1.03188899,1.0033287947,-1.668744224,-0.10681238,-0.064364365,0.9304207382,0.1525593464,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,-0.007418561,0.028411,0.480473,-0.074570497
050039,-0.272169802,-1.136967976,-0.534493558,-0.557160969,-0.818924548,-0.704685558,0.2189642422,-1.096304579,1.7831061895,-0.475061664,0.0119923747,1.1630832207,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,-0.201551886,0.028411,0.480473,-0.478616512
050040,-0.133351831,-0.973341641,-4.689589376,0.4903874167,-2.969719095,-1.572972831,,,,0.5516815849,2.0325347745,-1.927930983,1,1,1,1,1,1,0,0,0,1,1,1,9,0.1111111111,-1.021366887,0.028411,0.480473,-2.184881961
050042,-0.440734481,0.0084163685,-0.004506846,,0.6024701093,0.5977453531,1.2124926754,0.6210143556,,0.5516815849,1.2977920836,0.5092148315,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,0.4955586035,0.028411,0.480473,0.9722663574
050043,-0.52501682,0.0084163685,0.0802910279,-0.324372439,-1.791457734,-0.270541921,1.2124926754,0.6210143556,,,-0.171693298,-0.679636785,1,1,1,1,1,1,1,1,0,0,1,1,10,0.1,-0.184050457,0.028411,0.480473,-0.44219112
050045,-0.490312327,0.4447532618,-0.08930472,,-1.847565418,-0.704685558,-1.192891952,-0.309200067,,,,0.9253128974,1,1,1,0,1,1,1,1,0,0,0,1,8,0.125,-0.407986735,0.028411,0.480473,-0.908265459
050047,-0.52501682,0.6083795968,-0.852485584,0.0248103565,-1.211678335,-2.007116468,0.480419093,0.0485747107,,-1.296456264,-0.171693298,1.044198059,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.350733178,0.028411,0.480473,-0.789104712
050054,3.5354088244,-0.482462636,0.6950756133,,-0.55708869,0.1636017162,,-0.666974846,,0.5516815849,0.5630493928,1.9358367716,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.6375697479,0.028411,0.480473,1.2678314649
050055,-0.52501682,0.5538374851,0.3770835864,,-0.875032232,-1.138829195,,,,,-0.355378971,0.5686574123,1,1,1,0,1,1,0,0,0,0,1,1,7,0.1428571429,-0.199239819,0.028411,0.480473,-0.473804452
050056,-0.257296448,-1.2460522,1.2250623248,,-1.380001386,0.1636017162,,0.5494594,,0.5516815849,0.5630493928,1.5791812866,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.194298408,0.028411,0.480473,0.3452592131
050057,-0.465523404,0.6083795968,0.1862883702,0.7231759468,-2.146806398,0.5977453531,0.2712552124,0.2632395775,-0.648774323,0.5516815849,0.1956780474,0.687542574,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,0.0686568448,0.028411,0.480473,0.0837638053
050058,0.0550439863,0.0084163685,0.3558841179,,-0.70670918,-0.270541921,,-0.166090156,,0.5516815849,0.5630493928,0.9253128974,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.1462274545,0.028411,0.480473,0.2452100474
050060,-0.108562908,0.6083795968,0.0166926225,-1.139132294,-2.202914082,0.5977453531,,-0.094535201,,0.5516815849,0.0119923747,-0.97684969,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.273550264,0.028411,0.480473,-0.628465375
050063,3.8080869812,-1.082425865,0.4618814602,,-2.053293592,-1.138829195,,0.5494594,,0.1409842852,0.9304207382,0.8658703165,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.2757949478,0.028411,0.480473,0.5148764193
050067,-0.52501682,-0.755173195,0.1014904963,,0.4154444965,-0.270541921,,,,,0.5630493928,0.8658703165,1,1,1,0,1,1,0,0,0,0,1,1,7,0.1428571429,0.0564461095,0.028411,0.480473,0.0583498329
050069,-0.15318297,-0.046125743,-0.216501531,0.6649788143,-1.099462967,0.1636017162,0.3235461825,0.2632395775,,0.1409842852,0.3793637201,0.687542574,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.1007257872,0.028411,0.480473,0.1505082882
050070,0.1294107564,-0.155209967,1.2250623248,,,,,,,,0.9304207382,1.2225258016,1,1,1,0,0,0,0,0,0,0,1,1,5,0.2,0.6704419309,0.028411,0.480473,1.3362477173
050071,0.1541996797,-0.155209967,0.7586740187,,,,,,,0.5516815849,1.8488491018,0.2714445081,1,1,1,0,0,0,0,0,0,1,1,1,6,0.1666666667,0.5716064878,0.028411,0.480473,1.1305433798
050072,0.074875125,-0.700631083,1.2250623248,,,,,,,-0.475061664,1.1141064109,-0.144653558,1,1,1,0,0,0,0,0,0,1,1,1,6,0.1666666667,0.1822829259,0.028411,0.480473,0.3202516177
050073,0.0203394936,-1.027883753,1.0978655141,,,,,,,0.1409842852,1.4814777564,1.3414109632,1,1,1,0,0,0,0,0,0,1,1,1,6,0.1666666667,0.5090323766,0.028411,0.480473,1.0003090663
050075,0.3326799278,-0.646088971,1.0342671087,,,,,,,0.5516815849,0.1956780474,0.5686574123,1,1,1,0,0,0,0,0,0,1,1,1,6,0.1666666667,0.3394791849,0.028411,0.480473,0.647421217
050076,0.6202314387,-0.209752078,,,,,,,,0.5516815849,1.2977920836,0.0931167656,1,1,0,0,0,0,0,0,0,1,1,1,5,0.2,0.4706139589,0.028411,0.480473,0.9203495406
050077,-0.510143466,0.4992953735,0.4406819917,-2.303074945,-0.594493812,-0.704685558,1.2647836455,0.1201296663,,0.1409842852,0.1956780474,0.6280999932,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.07479498,0.028411,0.480473,-0.214799763
050078,-0.133351831,-0.427920525,-0.407296747,,-0.295252832,0.1636017162,,0.3347945331,,,-0.171693298,1.4602961249,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,0.0653971427,0.028411,0.480473,0.0769794489
050082,-0.510143466,-0.809715306,0.7374745502,-2.826849137,-0.220442587,0.1636017162,0.8987468544,0.0485747107,,0.5516815849,0.0119923747,0.9253128974,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.093615073,0.028411,0.480473,-0.253969668
050084,-0.187887462,0.0084163685,-0.873685053,0.9559644769,-0.912437354,0.1636017162,1.107910735,0.6210143556,,0.5516815849,0.7467350655,0.0336741848,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.2013626016,0.028411,0.480473,0.3599617857
050089,-0.420903342,-1.191510088,0.3770835864,,0.1162035161,0.1636017162,,0.6210143556,,0.5516815849,1.6651634291,-0.263538719,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.1798662265,0.028411,0.480473,0.315221787
050090,0.0104239243,0.1720427035,-0.322498873,2.0035128624,0.3032291289,0.1636017162,-0.094781579,0.6210143556,,,-1.457493007,0.0336741848,1,1,1,1,1,1,1,1,0,0,1,1,10,0.1,0.1432725417,0.028411,0.480473,0.2390600432
050091,0.4962868219,-0.155209967,1.0342671087,,-0.931139915,-2.007116468,,,,,1.1141064109,-1.274062594,1,1,1,0,1,1,0,0,0,0,1,1,7,0.1428571429,-0.246124086,0.028411,0.480473,-0.57138379
050093,4.3683166489,0.7174638201,-0.449695684,0.8395702119,-2.951016533,0.1636017162,0.2189642422,0.5494594,,0.3463329351,0.9304207382,-1.571275498,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.2874674543,0.028411,0.480473,0.5391701863
050099,-0.177971893,-0.046125743,0.1862883702,2.0035128624,-1.211678335,0.1636017162,0.480419093,0.5494594,,-0.680410314,-0.171693298,1.2819683824,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.2161245674,0.028411,0.480473,0.3906855857
050100,0.1988197417,0.0084163685,1.2038628564,0.8395702119,-1.043355283,-0.270541921,,0.2632395775,,0.1409842852,0.7467350655,-0.085210977,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,0.2002519926,0.028411,0.480473,0.3576502962
050101,-0.52501682,0.2265848151,0.6950756133,-3.81620039,0.1723111999,0.1636017162,0.9510378245,0.4779044444,,,-0.722750316,-0.025768396,1,1,1,1,1,1,1,1,0,0,1,1,10,0.1,-0.240322031,0.028411,0.480473,-0.559308082
050102,0.9226563035,0.0084163685,0.9918681717,,-0.781519425,0.1636017162,0.9510378245,0.6210143556,,0.5516815849,,0.3903296698,1,1,1,0,1,1,1,1,0,1,0,1,9,0.1111111111,0.4243429522,0.028411,0.480473,0.8240465699
050103,0.689640424,1.0447164901,-1.615666449,,-0.669304058,0.1636017162,,0.0485747107,,-0.269713014,1.8488491018,0.4497722506,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.1878301303,0.028411,0.480473,0.3317969091
050104,-0.520059035,-2.500520768,0.313485181,,-2.16550896,0.1636017162,,0.2632395775,,0.3463329351,1.2977920836,0.8064277357,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.221689948,0.028411,0.480473,-0.520529481
050107,-0.202760816,0.1175005918,-0.216501531,-0.382569571,-0.239145148,-1.138829195,1.3693655859,,-0.17629468,0.5516815849,0.3793637201,1.4602961249,1,1,1,1,1,1,1,0,1,1,1,1,11,0.0909090909,0.1383733333,0.028411,0.480473,0.2288634135
050108,-0.52501682,-0.26429419,1.1190649825,,-0.388765638,0.5977453531,,0.5494594,,0.1409842852,0.1956780474,-0.204096139,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.1356399201,0.028411,0.480473,0.2231744124
050110,-0.470481189,-0.373378413,-0.428496215,,0.041393271,-0.704685558,-0.147072549,0.5494594,0.5880106234,0.1409842852,0.1956780474,0.2120019273,1,1,1,0,1,1,1,1,1,1,1,1,11,0.0909090909,-0.036053306,0.028411,0.480473,-0.134167451
050112,2.3951183504,-0.809715306,0.9494692348,,-1.58572956,-0.270541921,,0.6210143556,0.3795637224,0.5516815849,-0.722750316,1.6386238674,1,1,1,0,1,1,0,1,1,1,1,1,10,0.1,0.3146734012,0.028411,0.480473,0.5957934087
050113,-0.485354543,-0.59154686,-0.810086648,,-0.295252832,-0.270541921,,0.6210143556,,,,1.2819683824,1,1,1,0,1,1,0,1,0,0,0,1,7,0.1428571429,-0.078542866,0.028411,0.480473,-0.222600168
050115,3.991525014,-0.973341641,1.2250623248,-1.546512222,-1.866267979,-0.270541921,-1.297473893,0.2632395775,,0.3463329351,0.3793637201,0.5686574123,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.0745493935,0.028411,0.480473,0.0960278553
050116,2.3058782263,-0.700631083,0.9494692348,,-1.00595016,0.5977453531,,,,0.5516815849,0.0119923747,2.173607095,1,1,1,0,1,1,0,0,0,1,1,1,8,0.125,0.6104740781,0.028411,0.480473,1.2114377602
050118,0.8532473181,-0.100667855,-0.258900467,0.5485845492,0.0039881484,-0.270541921,1.1602017052,0.6210143556,,-0.885758964,-0.355378971,0.0931167656,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.1280822422,0.028411,0.480473,0.2074447604
050121,3.451126485,0.0084163685,-1.085679738,,-0.575791251,0.5977453531,-0.826855161,-0.810084757,,-2.939245463,1.1141064109,1.2225258016,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,0.015626405,0.028411,0.480473,-0.026607446
050122,2.2414270256,0.1720427035,1.0554665771,,0.3032291289,-0.704685558,,0.3347945331,,,0.3793637201,1.3414109632,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,0.6403811367,0.028411,0.480473,1.2736827553
050124,1.5027171099,0.0629584801,-0.131703657,-0.615358101,-0.893734793,-1.138829195,,0.4779044444,-1.413079627,-0.064364365,0.5630493928,0.4497722506,1,1,1,1,1,1,0,1,1,1,1,1,11,0.0909090909,-0.109151642,0.028411,0.480473,-0.286305633
050125,2.5884719525,-1.518762758,1.0766660456,,0.0226907097,0.1636017162,,,,,0.9304207382,0.5092148315,1,1,1,0,1,1,0,0,0,0,1,1,7,0.1428571429,0.5389004622,0.028411,0.480473,1.0624729477
050126,-0.187887462,-0.318836301,0.2498867756,,-1.828862857,-2.875403742,,0.2632395775,,-0.064364365,0.3793637201,0.330887089,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.450219729,0.028411,0.480473,-0.99616419
050127,-0.381241065,0.3902111501,-1.297674422,2.0035128624,0.6398752319,0.5977453531,1.5262384964,0.6210143556,,0.5516815849,1.4814777564,1.7575090291,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.7173045757,0.028411,0.480473,1.4337820532
050128,4.0609339994,0.2265848151,1.0554665771,,-2.184211521,-0.704685558,1.2124926754,,,0.5516815849,-0.539064643,1.044198059,1,1,1,0,1,1,1,0,0,1,1,1,9,0.1111111111,0.5248217765,0.028411,0.480473,1.0331712457
050129,3.2329839596,-0.646088971,0.5678788025,,-0.4074682,0.5977453531,-0.303945459,,,0.5516815849,0.5630493928,0.0336741848,1,1,1,0,1,1,1,0,0,1,1,1,9,0.1111111111,0.465501183,0.028411,0.480473,0.9097084168
050131,-0.52501682,0.6083795968,0.1014904963,,0.0787983936,0.1636017162,,-3.743837937,,,-0.722750316,-0.3229813,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,-0.545289521,0.028411,0.480473,-1.194031149
050132,3.8774959666,-0.046125743,0.6738761448,,0.1910137612,-0.704685558,,,,-0.475061664,-0.722750316,1.8763941908,1,1,1,0,1,1,0,0,0,1,1,1,8,0.125,0.5837695978,0.028411,0.480473,1.1558582305
050133,3.9716938753,0.8810901551,0.4830809287,-0.848146631,-0.444873322,0.1636017162,-1.192891952,-1.883409091,,0.5516815849,0.5630493928,1.3414109632,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.3260261472,0.028411,0.480473,0.6194216641
050135,4.3088232329,0.7174638201,1.0342671087,,-1.43610907,0.1636017162,,-1.167859535,,,,-1.214620013,1,1,1,0,1,1,0,1,0,0,0,1,7,0.1428571429,0.3436524657,0.028411,0.480473,0.6561069873
050136,-0.287043156,-0.482462636,0.5678788025,,-0.4074682,-0.270541921,0.5327100632,-5.246492005,,,-0.355378971,-0.501309043,1,1,1,0,1,1,1,1,0,0,1,1,9,0.1111111111,-0.716678563,0.028411,0.480473,-1.550739918
050137,0.3525110665,-0.482462636,0.6314772079,,,,,,,0.3463329351,1.1141064109,0.4497722506,1,1,1,0,0,0,0,0,0,1,1,1,6,0.1666666667,0.4019562058,0.028411,0.480473,0.7774534582
050138,0.5904847306,-0.482462636,0.8010729556,,,,,,,0.5516815849,1.4814777564,1.2819683824,1,1,1,0,0,0,0,0,0,1,1,1,6,0.1666666667,0.7040371289,0.028411,0.480473,1.4061687672
050139,0.2335242344,-0.537004748,0.7586740187,,,,,,,0.3463329351,0.9304207382,0.8658703165,1,1,1,0,0,0,0,0,0,1,1,1,6,0.1666666667,0.4329695825,0.028411,0.480473,0.8420010122
050140,-0.192845247,-0.373378413,0.5254798656,,,,,,,0.3463329351,1.1141064109,1.7575090291,1,1,1,0,0,0,0,0,0,1,1,1,6,0.1666666667,0.5295340967,0.028411,0.480473,1.0429789085
050145,0.074875125,-0.100667855,0.0166926225,1.072358742,-0.4074682,0.5977453531,1.5262384964,0.6210143556,0.4212531026,-0.475061664,-1.64117868,1.1630832207,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,0.2390737183,0.028411,0.480473,0.4384492192
050149,2.7520788466,-0.209752078,1.2250623248,,-1.641837244,0.1636017162,,0.6210143556,,0.5516815849,1.4814777564,1.8763941908,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.7577468281,0.028411,0.480473,1.5179537479
050150,-0.326705433,0.2265848151,-0.343698341,-0.440766704,-0.070822097,0.1636017162,1.3693655859,,0.893732745,-0.269713014,0.5630493928,0.7469851548,1,1,1,1,1,1,1,0,1,1,1,1,11,0.0909090909,0.2283285291,0.028411,0.480473,0.4160854603
050152,-0.212676386,-0.537004748,-0.492094621,0.9559644769,0.2658240063,0.1636017162,,-0.166090156,,,-0.539064643,1.2225258016,1,1,1,1,1,1,0,1,0,0,1,1,9,0.1111111111,0.0734428274,0.028411,0.480473,0.0937247803
050158,-0.108562908,-0.91879953,0.5042803971,,0.1910137612,-0.704685558,,,,,-0.722750316,0.7469851548,1,1,1,0,1,1,0,0,0,0,1,1,7,0.1428571429,-0.144645571,0.028411,0.480473,-0.360178477
050159,1.2647434457,0.3902111501,0.0166926225,,-0.257847709,0.1636017162,,0.2632395775,,-0.064364365,0.7467350655,0.7469851548,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.363332962,0.028411,0.480473,0.6970676319
050167,2.2265536716,-0.91879953,0.9706687033,,-1.230380896,0.1636017162,1.1602017052,0.6210143556,,0.5516815849,1.2977920836,0.687542574,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,0.5529875969,0.028411,0.480473,1.0917922345
050168,0.149241895,-0.318836301,0.0166926225,-0.731752366,-1.754052612,0.1636017162,0.7418739439,0.4779044444,0.9632150453,0.5516815849,-0.171693298,-0.085210977,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,0.0002221415,0.028411,0.480473,-0.058668048
050169,0.0798329097,-0.209752078,-0.492094621,-0.266175306,-1.342596263,-0.270541921,-0.722273221,0.1201296663,,0.5516815849,-0.906435989,0.1525593464,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.300515081,0.028411,0.480473,-0.684586738
050174,-0.133351831,-0.646088971,0.3770835864,0.3739931517,-0.463575883,-0.704685558,-0.35623643,-2.241183869,0.5463212432,-0.680410314,-0.171693298,-0.204096139,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,-0.358660359,0.028411,0.480473,-0.805603406
050179,4.4327678496,-1.57330487,1.0766660456,-0.033386776,-0.987247599,-0.270541921,-1.715801654,-0.237645112,,-0.064364365,0.7467350655,-0.085210977,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.1171514261,0.028411,0.480473,0.1846946597
050180,-0.083773984,-0.59154686,-0.513294089,-0.789949499,-0.370063077,0.5977453531,,-0.666974846,,-0.885758964,-0.171693298,0.0336741848,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.344163508,0.028411,0.480473,-0.775431383
050191,0.3128487891,-0.700631083,0.2498867756,,0.3032291289,-0.270541921,,0.4779044444,,0.5516815849,0.5630493928,0.330887089,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.2020349112,0.028411,0.480473,0.3613610509
050192,2.4794006898,0.5538374851,0.1014904963,,0.0787983936,0.5977453531,,,,-2.323199513,2.3999061199,1.6980664483,1,1,1,0,1,1,0,0,0,1,1,1,8,0.125,0.6982556841,0.028411,0.480473,1.3941359556
050194,-0.505185681,-0.809715306,0.864671361,2.0035128624,0.2845265676,-0.270541921,0.4281281229,,,-0.269713014,1.1141064109,0.7469851548,1,1,1,1,1,1,1,0,0,1,1,1,10,0.1,0.3586774557,0.028411,0.480473,0.6873782145
050195,4.3385699409,0.1720427035,0.3770835864,-2.594060607,-0.12692978,0.5977453531,,,,0.5516815849,0.5630493928,1.5197387057,1,1,1,1,1,1,0,0,0,1,1,1,9,0.1111111111,0.5998800977,0.028411,0.480473,1.1893887092
050197,-0.296958725,0.1175005918,-0.110504188,-1.080935161,0.6024701093,0.5977453531,,,,0.5516815849,-0.171693298,1.5197387057,1,1,1,1,1,1,0,0,0,1,1,1,9,0.1111111111,0.192116108,0.028411,0.480473,0.3407172335
050204,-0.490312327,-0.809715306,1.0342671087,,-0.370063077,0.1636017162,-0.4085274,,,0.5516815849,-0.171693298,0.5686574123,1,1,1,0,1,1,1,0,0,1,1,1,9,0.1111111111,0.0075440459,0.028411,0.480473,-0.043429107
050211,-0.520059035,-0.26429419,0.7798734871,,0.1723111999,0.5977453531,,,,,-0.171693298,-0.501309043,1,1,1,0,1,1,0,0,0,0,1,1,7,0.1428571429,0.0132249249,0.028411,0.480473,-0.031605601
050222,0.2632709424,0.1175005918,1.2250623248,,-0.70670918,-0.270541921,,0.5494594,,0.1409842852,1.2977920836,-0.263538719,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.2614755342,0.028411,0.480473,0.4850736947
