PROVIDER_ID,std_COMP_HIP_KNEE,std_HAI_1,std_HAI_2,std_HAI_3,std_HAI_4,std_HAI_5,std_HAI_6,std_PSI_90_SAFETY,C1,C2,C3,C4,C5,C6,C7,C8,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
070004,0.6987290924,,,,,,1.0249376044,0.4265628489,1,0,0,0,0,0,1,1,3,0.3333333333,0.7167431819,-0.019030,0.779001,0.9445092126
070005,,0.4178105693,0.6996515989,1.149255,,-0.810850467,0.1660188843,-1.029464612,0,1,1,1,0,1,1,1,6,0.1666666667,0.0987368288,-0.019030,0.779001,0.1511768392
070006,0.2387657127,0.7738201149,0.3670979055,0.6396672142,0.2867417531,0.6950133428,-0.232353605,-0.81375684,1,1,1,1,1,1,1,1,8,0.125,0.2443744497,-0.019030,0.779001,0.3381312918
070007,-0.374518794,0.6202740132,0.5625160552,-1.105771265,,0.6516213226,-0.653753406,-0.81375684,1,1,1,1,0,1,1,1,7,0.1428571429,-0.159055559,-0.019030,0.779001,-0.179750256
070008,,,,,,,-0.048135113,0.2108550769,0,0,0,0,0,0,1,1,2,0.5,0.081359982,-0.019030,0.779001,0.1288702479
070010,0.0854445862,0.0740303592,0.6722244902,0.3547795544,-1.654639101,-0.646925058,-0.283013691,-1.245172384,1,1,1,1,1,1,1,1,8,0.125,-0.330408905,-0.019030,0.779001,-0.399715886
070011,,0.2642644676,0.4648069804,0.2838920147,,-0.245147094,0.1982571204,-0.328414353,0,1,1,1,0,1,1,1,6,0.1666666667,0.1062765227,-0.019030,0.779001,0.1608555152
070012,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
070016,,0.1514828176,0.6499399643,0.1969544659,,0.1293099691,0.29727456,0.80405145,0,1,1,1,0,1,1,1,6,0.1666666667,0.3715022045,-0.019030,0.779001,0.5013247006
070017,-0.52783992,0.6053270476,1.0287769037,-0.161495735,,0.5793012891,0.6795279314,1.5051017091,1,1,1,1,0,1,1,1,7,0.1428571429,0.5298141751,-0.019030,0.779001,0.704549167
070018,2.6919037378,-0.12707427,0.1048261782,-1.046921232,,-0.266039548,0.0278550151,-0.166633524,1,1,1,1,0,1,1,1,7,0.1428571429,0.1739880511,-0.019030,0.779001,0.2477765432
070020,0.6987290924,0.6460914993,0.6310838271,-0.435683389,,1.1916109066,0.0186440905,0.750124507,1,1,1,1,0,1,1,1,7,0.1428571429,0.5000857906,-0.019030,0.779001,0.6663869544
070021,0.5454079659,,,,,,1.0249376044,0.4265628489,1,0,0,0,0,0,1,1,3,0.3333333333,0.6656361397,-0.019030,0.779001,0.8789032995
070022,-0.834482173,-0.061851147,0.1476810356,0.1073419156,0.3902268733,-0.111756809,-0.471837645,-0.436268239,1,1,1,1,1,1,1,1,8,0.125,-0.158868274,-0.019030,0.779001,-0.179509838
070024,0.0854445862,0.0196777568,1.0287769037,0.9004798605,,-0.388180049,0.8015726825,1.019759222,1,1,1,1,0,1,1,1,7,0.1428571429,0.4953615661,-0.019030,0.779001,0.6603224857
070025,1.4653347253,0.2221412007,0.5796579982,0.1608419456,0.3602161884,0.5519803875,0.1038451431,1.289393937,1,1,1,1,1,1,1,1,8,0.125,0.5916764407,-0.019030,0.779001,0.783961519
070027,0.2387657127,0.9776423739,0.0705422923,0.2772045109,,1.1916109066,0.327210065,0.3726359059,1,1,1,1,0,1,1,1,7,0.1428571429,0.4936588239,-0.019030,0.779001,0.6581366821
070028,-0.9878033,-0.559177459,1.0287769037,0.4764921227,,-0.667817512,0.433135698,0.3726359059,1,1,1,1,0,1,1,1,7,0.1428571429,0.0137489086,-0.019030,0.779001,0.0420781736
070029,,0.9776423739,0.2505326934,1.149255,,,-1.977823819,0.1030011909,0,1,1,1,0,0,1,1,5,0.2,0.1005214878,-0.019030,0.779001,0.153467799
070031,-0.834482173,-0.59450665,0.2882449679,-0.578795969,,-0.564962353,0.0278550151,-0.058779638,1,1,1,1,0,1,1,1,7,0.1428571429,-0.330775257,-0.019030,0.779001,-0.40018617
070033,0.6987290924,0.0998478454,0.6379406043,0.4176420897,1.1084136071,0.3703767477,-0.055043306,0.4804897919,1,1,1,1,1,1,1,1,8,0.125,0.469799559,-0.019030,0.779001,0.6275086357
070034,,0.9776423739,0.4099527629,1.149255,,-0.825314474,0.373264688,-1.137318498,0,1,1,1,0,1,1,1,6,0.1666666667,0.1579136421,-0.019030,0.779001,0.2271418863
070035,,0.7153910674,0.7922180909,-0.039783167,-0.736726085,-0.773886894,0.4791903211,-0.220560467,0,1,1,1,1,1,1,1,7,0.1428571429,0.0308346951,-0.019030,0.779001,0.0640111319
070036,,-0.405631357,-0.904834262,-0.087933194,,-0.534427228,0.3617510323,0.3187089629,0,1,1,1,0,1,1,1,6,0.1666666667,-0.208727674,-0.019030,0.779001,-0.243514158
07003F,,0.9776423739,-3.67325805,,,,,0.5344167349,0,1,1,0,0,0,0,1,3,0.3333333333,-0.720399647,-0.019030,0.779001,-0.900345498
080001,0.2387657127,-0.260238145,-0.489999243,-0.22435827,1.1084136071,0.1180601861,0.3433291831,1.289393937,1,1,1,1,1,1,1,1,8,0.125,0.265420871,-0.019030,0.779001,0.3651485016
080003,,0.2071942351,1.0287769037,,,,0.2443117435,0.6961975639,0,1,1,0,0,0,1,1,4,0.25,0.5441201116,-0.019030,0.779001,0.7229136425
080004,-0.52783992,0.7167498824,1.0287769037,0.8456423297,,0.6275146448,0.4008974619,-1.784441814,1,1,1,1,0,1,1,1,7,0.1428571429,0.1867570697,-0.019030,0.779001,0.2641680832
080006,,0.9776423739,1.0287769037,1.149255,,,0.4676766653,0.5344167349,0,1,1,1,0,0,1,1,5,0.2,0.8315535356,-0.019030,0.779001,1.091890821
080007,,0.9776423739,0.4956624777,0.5995421917,,-1.726904226,-0.195509907,-8.633163576,0,1,1,1,0,1,1,1,6,0.1666666667,-1.413788444,-0.019030,0.779001,-1.790446024
080009,-0.9878033,,-0.387147585,-1.278308862,,1.1916109066,0.3985947307,-1.299099327,1,0,1,1,0,1,1,1,6,0.1666666667,-0.393692239,-0.019030,0.779001,-0.480952458
08002F,,,,,,,,-0.328414353,0,0,0,0,0,0,0,1,1,1,-0.328414353,-0.019030,0.779001,-0.397155487
090001,0.3920868393,-0.068645222,0.0019745204,-0.22435827,,0.4330541101,0.3018800223,-1.299099327,1,1,1,1,0,1,1,1,7,0.1428571429,-0.06615819,-0.019030,0.779001,-0.06049826
090003,,-0.012933805,-0.267153984,1.149255,,-1.606370836,-0.462626721,-4.966131452,0,1,1,1,0,1,1,1,6,0.1666666667,-1.0276603,-0.019030,0.779001,-1.294774813
090004,-1.141124426,0.1311005917,0.619084467,0.8469798305,,0.1855588841,-0.287619153,-1.622660985,1,1,1,1,0,1,1,1,7,0.1428571429,-0.181240113,-0.019030,0.779001,-0.208228482
090005,-0.374518794,-1.000792353,0.4013817914,0.3788545679,-1.677405827,-0.256396877,-0.174785326,1.127613108,1,1,1,1,1,1,1,1,8,0.125,-0.197006214,-0.019030,0.779001,-0.228467364
090008,,,-0.174587492,,,0.0055623561,-0.02280507,-0.166633524,0,0,1,0,0,1,1,1,4,0.25,-0.089615933,-0.019030,0.779001,-0.090610875
090011,-1.44776668,-0.235779474,0.6670819073,-0.164170737,1.1084136071,0.5037670318,0.6979497806,1.127613108,1,1,1,1,1,1,1,1,8,0.125,0.282138568,-0.019030,0.779001,0.3866089449
09002F,1.1586924721,0.1215888863,-3.200140425,,,,,-0.867683783,1,1,1,0,0,0,0,1,4,0.25,-0.696885712,-0.019030,0.779001,-0.87016075
100001,,-0.055057071,-0.112876497,0.1086794164,0.1925702938,-1.00370389,0.0693041758,-0.81375684,0,1,1,1,1,1,1,1,7,0.1428571429,-0.230691488,-0.019030,0.779001,-0.271709021
100002,-0.52783992,-0.002063284,0.3139578823,0.1060044149,-1.658778506,-0.348002252,0.1729270777,-0.382341296,1,1,1,1,1,1,1,1,8,0.125,-0.290766985,-0.019030,0.779001,-0.348827706
100006,0.3920868393,0.1908884544,0.2848165793,-0.231045774,-0.011295393,0.1325241928,0.5989323411,-0.436268239,1,1,1,1,1,1,1,1,8,0.125,0.1150798751,-0.019030,0.779001,0.1721563447
100007,-1.601087806,0.5591273355,0.6825096559,0.6864797405,0.5971971136,0.220915345,0.4768875899,-0.27448741,1,1,1,1,1,1,1,1,8,0.125,0.1684426955,-0.019030,0.779001,0.2406579916
100008,,0.7670260396,0.2573894705,-0.093283197,-3.511162156,-0.489428096,0.3663564946,-1.299099327,0,1,1,1,1,1,1,1,7,0.1428571429,-0.571742967,-0.019030,0.779001,-0.709515491
100012,-2.061051186,0.455857391,0.3910966256,0.4310170972,,0.9071521079,0.4907039769,0.5344167349,1,1,1,1,0,1,1,1,7,0.1428571429,0.1641703925,-0.019030,0.779001,0.2351736527
100014,,0.9776423739,0.2488184991,-1.013483713,,0.1566308707,-0.204720831,0.750124507,0,1,1,1,0,1,1,1,6,0.1666666667,0.152501951,-0.019030,0.779001,0.2201949194
100017,1.1586924721,0.4191693844,0.2402475276,-0.189583251,1.1084136071,0.1341313047,-0.428085753,-3.13261539,1,1,1,1,1,1,1,1,8,0.125,-0.086203762,-0.019030,0.779001,-0.086230685
100018,1.0053713456,-0.272467481,0.1305390926,0.1514794404,0.3364146108,-1.031024792,0.6035378034,-0.166633524,1,1,1,1,1,1,1,1,8,0.125,0.094652062,-0.019030,0.779001,0.1459332398
100019,-0.06787654,0.548256815,0.5865147754,0.1180419216,0.1025382393,-0.849421152,0.6449869641,0.911905336,1,1,1,1,1,1,1,1,8,0.125,0.2493682949,-0.019030,0.779001,0.3445418716
100022,,0.682779506,0.5505166952,0.5567421677,1.1084136071,-0.28532489,0.3548428388,-1.730514871,0,1,1,1,1,1,1,1,7,0.1428571429,0.1767792933,-0.019030,0.779001,0.2513596501
100023,-0.374518794,-0.93013397,0.2025352531,-0.871708633,,-1.241556445,0.8407191121,-1.029464612,1,1,1,1,0,1,1,1,7,0.1428571429,-0.486304013,-0.019030,0.779001,-0.599837834
100025,1.1586924721,0.8730136143,0.1956784759,0.1073419156,-0.303123432,0.3848407544,-0.2024181,0.857978393,1,1,1,1,1,1,1,1,8,0.125,0.3840005117,-0.019030,0.779001,0.5173687293
100026,,-0.207244358,-0.767698718,1.149255,,-2.575459286,0.5160340195,-0.598049068,0,1,1,1,0,1,1,1,6,0.1666666667,-0.413860402,-0.019030,0.779001,-0.50684225
100028,-0.681161047,-2.760457855,-0.839694879,-0.721908549,,-1.636905962,-0.18169352,0.1569281339,1,1,1,1,0,1,1,1,7,0.1428571429,-0.952127668,-0.019030,0.779001,-1.197813865
100029,-0.06787654,-1.041556805,0.4082385686,,,-2.276536481,0.9765802502,-0.058779638,1,1,1,0,0,1,1,1,6,0.1666666667,-0.343321774,-0.019030,0.779001,-0.416292086
100030,-0.06787654,-0.386607946,-0.042594531,,,-0.39782272,0.8038754137,0.6422706209,1,1,1,0,0,1,1,1,6,0.1666666667,0.0918740495,-0.019030,0.779001,0.1423671159
100032,-1.601087806,0.4708043566,0.2916733565,-0.49185842,,-0.669424624,0.9374338206,0.4804897919,1,1,1,1,0,1,1,1,7,0.1428571429,-0.083138504,-0.019030,0.779001,-0.082295824
100034,0.5454079659,-1.608182685,-0.064879057,-1.753121628,,0.6982275665,0.0623959824,-0.975537669,1,1,1,1,0,1,1,1,7,0.1428571429,-0.442241361,-0.019030,0.779001,-0.543274777
100035,0.5454079659,0.0699539141,0.7853613137,-1.092396257,-0.925069004,-0.860670935,0.5505749868,0.1030011909,1,1,1,1,1,1,1,1,8,0.125,-0.102979603,-0.019030,0.779001,-0.107765767
100038,,0.1949648995,-0.219156544,0.2143419756,1.1084136071,0.0055623561,0.1130560677,-0.058779638,0,1,1,1,1,1,1,1,7,0.1428571429,0.194057532,-0.019030,0.779001,0.2735396585
100039,,0.5305922193,0.5573734723,1.149255,-0.821583884,0.1116317387,0.6565006199,-0.651976011,0,1,1,1,1,1,1,1,7,0.1428571429,0.2188275936,-0.019030,0.779001,0.3053368911
100040,-0.9878033,-0.216756064,0.2848165793,0.2277169831,1.1084136071,-1.278520018,0.2880636354,0.6422706209,1,1,1,1,1,1,1,1,8,0.125,0.0085252556,-0.019030,0.779001,0.0353725904
100043,1.0053713456,,,,,0.265914477,-0.230050874,-0.27448741,1,0,0,0,0,1,1,1,4,0.25,0.1916868846,-0.019030,0.779001,0.2704964675
100044,-2.827656819,0.9776423739,0.068828098,0.2116669741,,0.1614522063,-0.110308854,-0.490195182,1,1,1,1,0,1,1,1,7,0.1428571429,-0.286938743,-0.019030,0.779001,-0.343913406
100045,,0.5523332602,1.0287769037,0.0591918886,,-0.603533038,0.3387237208,-0.867683783,0,1,1,1,0,1,1,1,6,0.1666666667,0.0846348254,-0.019030,0.779001,0.1330741518
100046,0.2387657127,0.9776423739,-0.080306806,,,0.3478771817,0.8867737352,0.4804897919,1,1,1,0,0,1,1,1,6,0.1666666667,0.4752069983,-0.019030,0.779001,0.6344501446
100047,,,1.0287769037,,,,0.2650363239,0.3726359059,0,0,1,0,0,0,1,1,3,0.3333333333,0.5554830445,-0.019030,0.779001,0.7375001958
100049,-0.374518794,-0.223550139,1.0287769037,,,,1.0249376044,0.3726359059,1,1,1,0,0,0,1,1,5,0.2,0.3656562963,-0.019030,0.779001,0.4938203308
100050,,,0.0139738805,,,1.1916109066,-0.665267062,0.5344167349,0,0,1,0,0,1,1,1,4,0.25,0.268683615,-0.019030,0.779001,0.3693368736
100051,-2.674335692,0.9776423739,1.0287769037,0.4243295934,,0.265914477,0.4699793965,0.80405145,1,1,1,1,0,1,1,1,7,0.1428571429,0.1851940718,-0.019030,0.779001,0.2621616687
100052,,0.7344144782,0.3465275739,0.0244168691,,0.6226933092,0.1867434646,0.911905336,0,1,1,1,0,1,1,1,6,0.1666666667,0.4711168385,-0.019030,0.779001,0.6291996223
100053,,0.9776423739,0.0311158235,1.149255,1.1084136071,-3.52204817,1.0249376044,0.1030011909,0,1,1,1,1,1,1,1,7,0.1428571429,0.1246167757,-0.019030,0.779001,0.1843988272
100054,,,,1.149255,,,1.0249376044,0.2108550769,0,0,0,1,0,0,1,1,3,0.3333333333,0.7950158938,-0.019030,0.779001,1.0449875911
100055,,,0.0534003493,-2.035334286,,-0.783529566,-0.273802766,0.3187089629,0,0,1,1,0,1,1,1,5,0.2,-0.544111461,-0.019030,0.779001,-0.674045033
100057,1.1586924721,0.3281287754,-0.486570854,0.0056918586,,0.3944834255,0.4400438915,-0.544122125,1,1,1,1,0,1,1,1,7,0.1428571429,0.185192492,-0.019030,0.779001,0.2621596408
100062,,0.7316968481,1.0287769037,1.149255,,0.8139396202,0.8015726825,1.235466994,0,1,1,1,0,1,1,1,6,0.1666666667,0.9601180081,-0.019030,0.779001,1.2569285389
100063,,0.9776423739,0.711650959,0.6476922187,,1.1916109066,-0.057346038,0.4804897919,0,1,1,1,0,1,1,1,6,0.1666666667,0.6586233687,-0.019030,0.779001,0.8699010324
100067,,-0.534718787,-1.78593013,0.4751546219,,0.4523394524,0.5160340195,1.451174766,0,1,1,1,0,1,1,1,6,0.1666666667,0.095675657,-0.019030,0.779001,0.1472472248
100068,-1.294445553,0.5074923633,-0.50885538,0.4992296354,,0.3751980832,-0.253078186,-0.544122125,1,1,1,1,0,1,1,1,7,0.1428571429,-0.174083023,-0.019030,0.779001,-0.199040953
100069,-0.374518794,0.9776423739,1.0287769037,0.7988298035,,1.1916109066,0.3985947307,0.2108550769,1,1,1,1,0,1,1,1,7,0.1428571429,0.6045415717,-0.019030,0.779001,0.800476438
100071,,0.9776423739,1.0287769037,,,-1.842616279,-0.167877133,0.5883436779,0,1,1,0,0,1,1,1,5,0.2,0.1168539086,-0.019030,0.779001,0.1744336648
100072,,-0.216756064,0.5693728324,0.6209422037,,0.4234114389,0.5966296099,0.5344167349,0,1,1,1,0,1,1,1,6,0.1666666667,0.4213361261,-0.019030,0.779001,0.5652963136
100073,1.3120135987,0.3607403368,0.3191004652,1.149255,,1.1916109066,0.3203018715,-0.166633524,1,1,1,1,0,1,1,1,7,0.1428571429,0.640912665,-0.019030,0.779001,0.8471658702
100075,,0.4531397609,-0.154017161,0.5701171752,-0.894023468,0.1710948774,0.4884012457,0.6422706209,0,1,1,1,1,1,1,1,7,0.1428571429,0.1824261503,-0.019030,0.779001,0.2586084986
100077,0.5454079659,0.9776423739,1.0287769037,1.149255,,0.5326950452,0.5482722557,-1.730514871,1,1,1,1,0,1,1,1,7,0.1428571429,0.4359335247,-0.019030,0.779001,0.584034938
100080,-0.221197667,-0.234420659,0.9173542745,0.1942794644,,0.1325241928,0.778545371,-0.651976011,1,1,1,1,0,1,1,1,7,0.1428571429,0.1307298522,-0.019030,0.779001,0.19224616
100084,-0.834482173,-0.578200869,-0.255154624,0.1675294494,,-1.084059483,0.6058405345,1.289393937,1,1,1,1,0,1,1,1,7,0.1428571429,-0.098447604,-0.019030,0.779001,-0.101948057
100086,-0.06787654,0.1922472694,0.8916413601,0.2852295154,,-0.407465391,0.9719747879,0.3187089629,1,1,1,1,0,1,1,1,7,0.1428571429,0.3120657092,-0.019030,0.779001,0.4250263006
100087,2.2319403581,0.1338182219,0.4699495632,0.2143419756,0.5982319648,0.1437739758,-0.165574402,2.0443711391,1,1,1,1,1,1,1,1,8,0.125,0.7088565996,-0.019030,0.779001,0.9343852373
100088,1.0053713456,-0.219473694,-0.452286968,0.6316422097,0.0197501432,-0.158363053,0.6841333937,-0.544122125,1,1,1,1,1,1,1,1,8,0.125,0.1208314065,-0.019030,0.779001,0.1795395634
100090,0.3920868393,-0.605377171,-0.318579813,0.6904922427,,-1.723690002,0.6495924264,0.3726359059,1,1,1,1,0,1,1,1,7,0.1428571429,-0.07754851,-0.019030,0.779001,-0.075119971
100092,,0.9776423739,1.0287769037,1.149255,,-0.59710459,0.6081432657,0.750124507,0,1,1,1,0,1,1,1,6,0.1666666667,0.6528062433,-0.019030,0.779001,0.862433611
100093,1.3120135987,0.6080446777,1.0287769037,0.7185797585,,0.4748390184,0.0048277035,0.3187089629,1,1,1,1,0,1,1,1,7,0.1428571429,0.6379700891,-0.019030,0.779001,0.8433884969
100099,,,,1.149255,,,0.3985947307,0.4265628489,0,0,0,1,0,0,1,1,3,0.3333333333,0.6581375266,-0.019030,0.779001,0.8692773587
10009F,1.7719769784,0.4490633157,0.497376672,,,,,-1.299099327,1,1,1,0,0,0,0,1,4,0.25,0.3548294097,-0.019030,0.779001,0.4799218982
100105,-0.52783992,0.6134799379,0.0088312976,-0.000995645,,0.0216334747,-0.26228911,0.0490742479,1,1,1,1,0,1,1,1,7,0.1428571429,-0.014015102,-0.019030,0.779001,0.0064376196
100107,,,,,,,-1.13962968,0.4265628489,0,0,0,0,0,0,1,1,2,0.5,-0.356533415,-0.019030,0.779001,-0.433251818
100109,,0.4300399049,1.0287769037,1.149255,,0.2578789177,-0.057346038,-0.975537669,0,1,1,1,0,1,1,1,6,0.1666666667,0.3055111699,-0.019030,0.779001,0.4166122639
100110,,0.7697436698,1.0287769037,-0.680446026,-0.546313464,-0.375323154,0.9811857125,0.2108550769,0,1,1,1,1,1,1,1,7,0.1428571429,0.1983541027,-0.019030,0.779001,0.2790551497
100113,0.2387657127,0.4123753091,0.64822577,0.5273171512,0.5154438686,-0.28532489,-0.216234487,-0.975537669,1,1,1,1,1,1,1,1,8,0.125,0.1081288457,-0.019030,0.779001,0.163233335
100117,0.2387657127,0.9776423739,1.0287769037,-0.192258252,0.2505219611,-0.920134073,0.838416381,0.2108550769,1,1,1,1,1,1,1,1,8,0.125,0.3040732604,-0.019030,0.779001,0.414766425
100118,-0.834482173,-0.038751291,-3.13842943,0.3347170432,,-0.926562521,0.0693041758,-0.759829897,1,1,1,1,0,1,1,1,7,0.1428571429,-0.756290585,-0.019030,0.779001,-0.946418556
100121,,-0.873063737,-1.647080392,,,,0.1291751858,-0.436268239,0,1,1,0,0,0,1,1,4,0.25,-0.706809296,-0.019030,0.779001,-0.882899616
100122,,0.1392534821,-0.284295927,-1.741084121,,-0.950669199,0.207468045,-0.058779638,0,1,1,1,0,1,1,1,6,0.1666666667,-0.448017893,-0.019030,0.779001,-0.55069009
100124,0.852050219,0.0332659074,0.2179630017,1.149255,,,-2.588047575,0.5344167349,1,1,1,1,0,0,1,1,6,0.1666666667,0.033150548,-0.019030,0.779001,0.0669839834
100125,,,,-0.423645882,,1.1916109066,1.0249376044,-0.112706581,0,0,0,1,0,1,1,1,4,0.25,0.4200490119,-0.019030,0.779001,0.5636440501
100126,0.5454079659,,1.0287769037,1.149255,,,1.0249376044,-0.004852695,1,0,1,1,0,0,1,1,5,0.2,0.7487049558,-0.019030,0.779001,0.9855384185
100127,0.5454079659,-0.234420659,-0.284295927,-0.406258372,-1.262430495,0.5053741437,0.3709619569,0.5883436779,1,1,1,1,1,1,1,1,8,0.125,-0.022164714,-0.019030,0.779001,-0.004024005
100128,-0.221197667,-0.818711135,0.3773830713,0.0819294014,0.0435517208,-0.491035208,0.147597035,-2.269784301,1,1,1,1,1,1,1,1,8,0.125,-0.393783385,-0.019030,0.779001,-0.481069461
100130,,,,,,,1.0249376044,0.1569281339,0,0,0,0,0,0,1,1,2,0.5,0.5909328691,-0.019030,0.779001,0.783006999
100131,0.0854445862,0.5890212668,1.0287769037,0.2237044809,,0.8139396202,0.9673693256,0.911905336,1,1,1,1,0,1,1,1,7,0.1428571429,0.6600230742,-0.019030,0.779001,0.8716978289
100132,,-0.700494225,-0.287724316,0.2344044869,,0.3125207208,0.8522327679,0.1030011909,0,1,1,1,0,1,1,1,6,0.1666666667,0.085656771,-0.019030,0.779001,0.1343860194
100134,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
100135,-2.521014566,-0.186862132,0.7013657932,0.1153669201,1.1084136071,-0.635675275,-0.257683648,-0.112706581,1,1,1,1,1,1,1,1,8,0.125,-0.223599485,-0.019030,0.779001,-0.262605045
100137,0.0854445862,-0.018369065,0.2848165793,-0.589495975,,-0.672638848,0.6818306626,-1.406953213,1,1,1,1,0,1,1,1,7,0.1428571429,-0.23362361,-0.019030,0.779001,-0.275472976
100140,,,,0.0979794104,,,1.0249376044,0.4265628489,0,0,0,1,0,0,1,1,3,0.3333333333,0.5164932879,-0.019030,0.779001,0.6874491955
100142,-0.52783992,,,,,,-0.86099921,-0.382341296,1,0,0,0,0,0,1,1,3,0.3333333333,-0.590393475,-0.019030,0.779001,-0.733457076
100150,0.3920868393,,1.0287769037,-1.048258733,,,0.4999149015,0.4804897919,1,0,1,1,0,0,1,1,5,0.2,0.2706019408,-0.019030,0.779001,0.371799421
100151,-1.294445553,0.2601880224,0.2539610819,0.4484046069,1.1084136071,0.5069812555,0.1429915727,1.289393937,1,1,1,1,1,1,1,1,8,0.125,0.3394860663,-0.019030,0.779001,0.4602257074
100154,,0.4708043566,1.0287769037,0.5019046369,1.1084136071,0.8010827253,0.4976121703,1.34332088,0,1,1,1,1,1,1,1,7,0.1428571429,0.8217021829,-0.019030,0.779001,1.0792446775
100156,,-0.82822284,-0.702559335,1.149255,,1.1916109066,0.552877718,0.911905336,0,1,1,1,0,1,1,1,6,0.1666666667,0.3791444642,-0.019030,0.779001,0.5111350399
100157,-0.221197667,-0.48444263,0.190535893,0.3962420777,-0.894023468,-0.065150566,0.0969369497,-1.245172384,1,1,1,1,1,1,1,1,8,0.125,-0.278283974,-0.019030,0.779001,-0.332803313
10015F,,,,,,,,0.2647820199,0,0,0,0,0,0,0,1,1,1,0.2647820199,-0.019030,0.779001,0.364328411
100161,0.2387657127,-2.135402928,0.2488184991,0.2919170192,,-1.328340485,0.7324907479,-0.544122125,1,1,1,1,0,1,1,1,7,0.1428571429,-0.356553366,-0.019030,0.779001,-0.433277428
100166,1.7719769784,0.9776423739,1.0287769037,0.5915171872,,0.2450220228,0.6749224691,0.965832279,1,1,1,1,0,1,1,1,7,0.1428571429,0.8936700306,-0.019030,0.779001,1.1716295263
100167,-0.374518794,-1.703299739,1.0287769037,-1.159271295,-1.848156275,0.3205562801,0.7992699514,-1.029464612,1,1,1,1,1,1,1,1,8,0.125,-0.495763447,-0.019030,0.779001,-0.611980874
100168,-1.141124426,0.5197216988,0.0499719607,0.9606673942,1.1084136071,0.2948424904,0.5505749868,-0.27448741,1,1,1,1,1,1,1,1,8,0.125,0.2585725377,-0.019030,0.779001,0.3563573226
100173,0.0854445862,-0.553742198,-0.729986444,0.1982919666,0.3022645212,-0.516748997,0.0831205628,-1.784441814,1,1,1,1,1,1,1,1,8,0.125,-0.364474727,-0.019030,0.779001,-0.44344605
100175,,,,,,,-1.991640206,0.1569281339,0,0,0,0,0,0,1,1,2,0.5,-0.917356036,-0.019030,0.779001,-1.153177655
100176,-1.294445553,0.1677885983,-0.270582373,0.4657921167,,0.7448338103,0.1153587989,-1.838368757,1,1,1,1,0,1,1,1,7,0.1428571429,-0.272803337,-0.019030,0.779001,-0.325767839
100177,0.0854445862,0.9776423739,1.0287769037,1.149255,,1.1916109066,0.628867846,-0.81375684,1,1,1,1,0,1,1,1,7,0.1428571429,0.6068343966,-0.019030,0.779001,0.8034197285
100179,0.0854445862,0.9776423739,1.0287769037,1.0007924167,,0.0537757118,0.9098010467,-1.083391555,1,1,1,1,0,1,1,1,7,0.1428571429,0.4246916405,-0.019030,0.779001,0.5696037746
100180,,,1.0287769037,-0.101308201,1.1084136071,,0.7670317152,0.3726359059,0,0,1,1,1,0,1,1,5,0.2,0.6351099861,-0.019030,0.779001,0.8397169938
100181,,-0.269749851,1.0287769037,,,,1.0249376044,0.1569281339,0,1,1,0,0,0,1,1,4,0.25,0.4852231978,-0.019030,0.779001,0.6473079013
100183,,,,,,,0.5574831803,0.5344167349,0,0,0,0,0,0,1,1,2,0.5,0.5459499576,-0.019030,0.779001,0.7252626089
100187,-0.221197667,0.2982348441,-0.657990284,-0.097295699,,0.3012709378,0.8061781448,0.3187089629,1,1,1,1,0,1,1,1,7,0.1428571429,0.1068441771,-0.019030,0.779001,0.161584211
100189,,0.3281287754,0.2385333333,-0.047808171,-0.015434798,-0.716030868,0.3686592257,0.4265628489,0,1,1,1,1,1,1,1,7,0.1428571429,0.0832300495,-0.019030,0.779001,0.1312708464
100191,-1.141124426,0.1664297833,1.0287769037,0.5139421437,0.5040605054,-0.904062955,0.3456319142,1.235466994,1,1,1,1,1,1,1,1,8,0.125,0.2186401079,-0.019030,0.779001,0.3050962164
100200,,0.2452410567,-0.760841941,0.4510796084,1.1084136071,0.344662958,0.8407191121,-1.35302627,0,1,1,1,1,1,1,1,7,0.1428571429,0.1251783044,-0.019030,0.779001,0.1851196595
100204,0.5454079659,0.9776423739,0.0602571265,0.1916044629,-1.330730675,-0.264432436,0.7255825545,2.2600789112,1,1,1,1,1,1,1,1,8,0.125,0.3956762855,-0.019030,0.779001,0.5323568752
100206,,,,1.149255,,,1.0249376044,0.5883436779,0,0,0,1,0,0,1,1,3,0.3333333333,0.9208454274,-0.019030,0.779001,1.2065144784
100209,,0.4640102813,1.0287769037,0.860354838,-0.598056024,0.0537757118,0.8867737352,0.857978393,0,1,1,1,1,1,1,1,7,0.1428571429,0.5076591199,-0.019030,0.779001,0.676108808
100211,,,,1.149255,,,1.0249376044,0.750124507,0,0,0,1,0,0,1,1,3,0.3333333333,0.9747723705,-0.019030,0.779001,1.2757402873
100212,1.3120135987,0.7507202589,0.9447813832,0.5701171752,,0.6853706716,0.9167092402,-5.020058395,1,1,1,1,0,1,1,1,7,0.1428571429,0.0228077047,-0.019030,0.779001,0.0537069153
100213,1.925298105,0.8105081216,0.5008050606,1.149255,,0.8428676336,0.4791903211,0.2647820199,1,1,1,1,0,1,1,1,7,0.1428571429,0.8532437517,-0.019030,0.779001,1.1197344678
