PROVIDER_ID,std_EDAC_30_AMI,std_EDAC_30_HF,std_EDAC_30_PN,std_OP_32,std_READM_30_CABG,std_READM_30_COPD,std_READM_30_HIP_KNEE,std_READM_30_HOSP_WIDE,std_OP_35_ADM,std_OP_35_ED,std_OP_36,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
051306,,,1.4789994465,,,,,-0.116807273,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,0.6810960868,0.013108,0.533730,1.251547123
051307,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
051309,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
05130F,0.0281714999,-0.930251519,-0.096942128,,,-1.027563445,0.3616363166,0.7683592821,,,,1,1,1,0,0,1,1,1,0,0,0,6,0.1666666667,-0.149431665,0.013108,0.533730,-0.304534972
051310,,-0.682851191,2.1462504752,0.391905911,,0.0648785204,0.5308206939,1.0634148004,,,-2.65098033,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,0.1233484115,0.013108,0.533730,0.2065475207
051311,,,0.4781229034,-0.015824407,,,,0.6208315229,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,0.3610433396,0.013108,0.533730,0.6518942543
051312,,,,,,,,0.4733037638,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.4733037638,0.013108,0.533730,0.8622261011
051314,,,-0.759803347,0.2899733314,,0.0648785204,,0.4733037638,,,,0,0,1,1,0,1,0,1,0,0,0,4,0.25,0.0170880671,0.013108,0.533730,0.0074574615
051315,,,,0.5957710702,,,,0.7683592821,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,0.6820651762,0.013108,0.533730,1.253362815
051316,,0.4542387802,0.7239522297,-1.137082783,,0.5614430499,0.3616363166,0.1782482455,,,0.0838771007,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,0.1751875627,0.013108,0.533730,0.3036736852
051317,,0.0165305069,0.407885953,-1.442880522,,0.0648785204,,0.1782482455,,,0.0838771007,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.115243366,0.013108,0.533730,-0.240479556
051318,,0.7301853003,0.3288693838,0.391905911,,,,1.3584703187,,,0.7675914583,0,1,1,1,0,0,0,1,0,0,1,5,0.2,0.7154044744,0.013108,0.533730,1.3158275369
051319,,1.8672752711,-0.105721747,-0.321622146,,,,0.3257760046,,,-0.599837257,0,1,1,1,0,0,0,1,0,0,1,5,0.2,0.2331740251,0.013108,0.533730,0.412317491
051320,,0.6255159306,-0.549092496,0.1880407518,,,,-0.264335032,,,0.4257342795,0,1,1,1,0,0,0,1,0,0,1,5,0.2,0.0851726867,0.013108,0.533730,0.1350212393
051321,,0.6921237113,-0.338381645,,,,,0.1782482455,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,0.1773301039,0.013108,0.533730,0.307687964
051323,,,,,,,,-0.55939055,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.55939055,0.013108,0.533730,-1.072636553
051324,,1.6531788331,-2.823013765,,,,,-0.411862791,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,-0.527232574,0.013108,0.533730,-1.012385164
051325,,-0.587697218,-0.22863641,1.0035013887,,-1.12687635,,-1.001973828,0.5043285299,-3.218311375,-0.257980078,0,1,1,1,0,1,0,1,1,1,1,8,0.125,-0.614205668,0.013108,0.533730,-1.175338507
051326,,0.6873660127,,,,,,-0.706918309,,,,0,1,0,0,0,0,0,1,0,0,0,2,0.5,-0.009776148,0.013108,0.533730,-0.042875504
051327,,,,,,,,0.1782482455,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1782482455,0.013108,0.533730,0.3094081998
051328,,0.9014624507,-0.022315368,,,-0.332373103,-0.991838702,0.4733037638,0.6503490066,-2.169341825,0.7675914583,0,1,1,0,0,1,1,1,1,1,1,8,0.125,-0.09039529,0.013108,0.533730,-0.193924042
051329,,1.2059551626,1.4482707807,0.4938384906,,0.9586946735,,1.9485813553,,,0.0838771007,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,1.0232029272,0.013108,0.533730,1.8925206815
051330,,,1.1146452663,,,0.2635043322,,0.4733037638,,,,0,0,1,0,0,1,0,1,0,0,0,3,0.3333333333,0.6171511207,0.013108,0.533730,1.1317394267
051331,,,,0.6977036498,,,,0.4733037638,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,0.5855037068,0.013108,0.533730,1.0724446301
051332,,-1.629633217,0.6756643263,0.1880407518,,0.5614430499,0.5308206939,-0.264335032,0.0662671,-1.586580964,0.0838771007,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,-0.152715132,0.013108,0.533730,-0.310686896
051333,,,,-0.015824407,,,,,0.5043285299,-0.187954898,0.7675914583,0,0,0,1,0,0,0,0,1,1,1,4,0.25,0.2670351706,0.013108,0.533730,0.4757599492
051334,,,,,,,,0.4733037638,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.4733037638,0.013108,0.533730,0.8622261011
051335,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
051336,,,,,,,,0.3257760046,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.3257760046,0.013108,0.533730,0.5858171505
051337,,,,-0.015824407,,,,,,,-0.941694436,0,0,0,1,0,0,0,0,0,0,1,2,0.5,-0.478759422,0.013108,0.533730,-0.921565556
060001,1.0357884937,0.5589081499,1.0619675535,-0.423554726,0.4875676993,0.5614430499,0.1924519392,0.1782482455,-0.152763615,0.2782537905,-0.257980078,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.3200300457,0.013108,0.533730,0.5750514851
060003,,0.9728279301,-1.010022483,0.1880407518,,-0.034434386,,0.0307204863,,,-0.257980078,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.01847463,0.013108,0.533730,-0.059173034
060004,,0.6826083141,0.5000719504,-1.239015363,,,,0.4733037638,,,0.4257342795,0,1,1,1,0,0,0,1,0,0,1,5,0.2,0.168540589,0.013108,0.533730,0.2912198727
060006,1.4158040456,1.1108011901,1.0224592689,-0.933217624,,0.2635043322,,-0.706918309,0.285297815,-0.187954898,-0.257980078,1,1,1,1,0,1,0,1,1,1,1,9,0.1111111111,0.2235328602,0.013108,0.533730,0.3942537429
060008,,,-1.383156282,-0.117756987,,,-0.48428557,-0.854446069,0.0662671,-2.40244617,-1.967265972,0,0,1,1,0,0,1,1,1,1,1,7,0.1428571429,-1.020441421,0.013108,0.533730,-1.936464406
060009,0.4197026746,1.5437517648,0.8907649869,0.2899733314,,0.2635043322,,1.3584703187,1.1614206748,0.2782537905,0.4257342795,1,1,1,1,0,1,0,1,1,1,1,9,0.1111111111,0.7368417948,0.013108,0.533730,1.3559926372
060010,0.5809213936,1.1726512722,0.9214936527,-1.544813102,,0.9586946735,0.1924519392,1.8010535961,0.2122875767,0.1617016183,0.0838771007,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.4540319721,0.013108,0.533730,0.8261183493
060011,,-1.268048121,-0.909056867,-0.015824407,,0.6607559558,,0.6208315229,-0.37179433,-0.887267931,0.4257342795,0,1,1,1,0,1,0,1,1,1,1,8,0.125,-0.218083737,0.013108,0.533730,-0.433161931
060012,,0.0498343973,,0.6977036498,,,0.1924519392,0.3257760046,0.7233592449,0.7444624792,0.7675914583,0,1,0,1,0,0,1,1,1,1,1,7,0.1428571429,0.5001684533,0.013108,0.533730,0.9125599548
060013,1.2315540811,0.8824316562,0.5790885195,2.0228271849,,0.5614430499,,1.8010535961,0.8693797215,-1.236924448,0.0838771007,1,1,1,1,0,1,0,1,1,1,1,9,0.1111111111,0.7549700513,0.013108,0.533730,1.3899578542
060014,,1.4057785047,-0.847599535,,,,-0.653469947,-0.706918309,-0.955876236,-1.003820104,-1.967265972,0,1,1,0,0,0,1,1,1,1,1,7,0.1428571429,-0.675595943,0.013108,0.533730,-1.290359718
060015,1.1567025329,0.3876309995,-0.461296308,0.4938384906,1.2071559677,0.6607559558,,-0.116807273,,,-1.283551615,1,1,1,1,1,1,0,1,0,0,1,8,0.125,0.2555535939,0.013108,0.533730,0.4542479937
060020,-0.01213318,1.2820783405,0.6229866135,-1.137082783,-0.591814703,0.6607559558,-0.822654325,-1.001973828,,,-1.625408793,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,-0.291694078,0.013108,0.533730,-0.571078735
060022,0.8112338494,0.910977848,0.3903267154,-1.442880522,0.7274304554,0.6607559558,0.1924519392,1.2109425595,0.8693797215,-0.887267931,-0.257980078,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.2895791375,0.013108,0.533730,0.5179984693
060023,1.1739759671,0.5922120402,1.2726784047,-1.646745681,1.0872245896,0.5614430499,0.5308206939,2.0961091144,0.7233592449,0.627910307,0.7675914583,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.7078708353,0.013108,0.533730,1.3017124627
060024,1.5136868393,-0.706639684,0.9346630809,1.717029446,0.6074990774,1.455259203,1.3767425806,0.6208315229,1.1614206748,0.5113581348,0.4257342795,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.8743259232,0.013108,0.533730,1.6135837772
060027,-0.530336205,-0.073865767,0.7195624203,0.9015688091,-0.831677459,1.3559462971,-1.837760589,-0.264335032,,,0.0838771007,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,-0.053002269,0.013108,0.533730,-0.12386424
060028,,1.1964397653,0.539580235,0.391905911,0.8473618335,-0.630311821,,1.0634148004,0.5043285299,0.7444624792,-0.257980078,0,1,1,1,1,1,0,1,1,1,1,9,0.1111111111,0.4888001839,0.013108,0.533730,0.8912602927
060030,,1.201197464,0.6800541357,-0.933217624,,,,-0.55939055,0.1392773383,0.2782537905,-0.257980078,0,1,1,1,0,0,0,1,1,1,1,7,0.1428571429,0.0783134966,0.013108,0.533730,0.1221698168
060031,0.4369761088,1.1583781764,1.4219319243,-0.321622146,-0.112089191,-0.332373103,-0.315101193,1.653525837,-0.079753377,0.7444624792,-1.283551615,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.2700712637,0.013108,0.533730,0.4814483926
060032,-0.847015832,-0.154746644,-0.663227541,,,-0.034434386,-0.991838702,-1.592084864,,,-0.941694436,1,1,1,0,0,1,1,1,0,0,1,7,0.1428571429,-0.746434629,0.013108,0.533730,-1.423083532
060034,-0.346086241,0.2115961504,-0.509584212,-0.729352465,0.4875676993,-0.034434386,0.7000050712,0.4733037638,0.5043285299,0.5113581348,-2.65098033,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.125661662,0.013108,0.533730,-0.259999342
060044,,1.0061318204,0.7590707049,0.1880407518,,,0.8691894486,-0.55939055,,,,0,1,1,1,0,0,1,1,0,0,0,5,0.2,0.4526084351,0.013108,0.533730,0.8234512012
060049,,,-0.066213462,0.4938384906,,,-0.315101193,0.4733037638,-0.444804568,-1.003820104,-0.257980078,0,0,1,1,0,0,1,1,1,1,1,7,0.1428571429,-0.160111021,0.013108,0.533730,-0.324543881
060054,,1.5199632717,0.2191241488,1.2073665479,,,1.2075582032,0.9158870412,1.0154001981,0.2782537905,-2.309123151,0,1,1,1,0,0,1,1,1,1,1,8,0.125,0.5068037563,0.013108,0.533730,0.9249919008
06005F,-0.703070547,1.6817250249,-0.057433843,,,-1.12687635,0.1924519392,2.0961091144,,,,1,1,1,0,0,1,1,1,0,0,0,6,0.1666666667,0.3471508896,0.013108,0.533730,0.6258652714
060064,-0.564883074,0.758731492,0.100599295,0.5957710702,0.4875676993,0.3628172381,-0.653469947,0.6208315229,,,1.1094486371,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,0.3130459926,0.013108,0.533730,0.5619661188
060065,,1.3439284226,-0.913446676,-0.729352465,,0.5614430499,,0.3257760046,,,-0.257980078,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.0550613763,0.013108,0.533730,0.078604496
060071,,-0.254658315,-0.59299059,0.1880407518,,,0.7000050712,-1.149501587,0.3583080533,-2.635550514,-1.283551615,0,1,1,1,0,0,1,1,1,1,1,8,0.125,-0.583737343,0.013108,0.533730,-1.118252859
060075,1.0012416253,0.5018157664,1.9487090522,-0.729352465,,0.3628172381,-0.145916815,0.3257760046,0.3583080533,-0.187954898,0.0838771007,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.3519320662,0.013108,0.533730,0.6348233143
060076,,-0.6495473,0.2937509086,0.2899733314,,,,0.1782482455,-0.152763615,-2.752102686,0.4257342795,0,1,1,1,0,0,0,1,1,1,1,7,0.1428571429,-0.338100977,0.013108,0.533730,-0.658026996
06007F,,1.2107128612,1.1453739321,,,0.9586946735,0.1924519392,0.4733037638,,,,0,1,1,0,0,1,1,1,0,0,0,5,0.2,0.796107434,0.013108,0.533730,1.4670331167
060096,,0.3781156022,0.429835,-0.423554726,,,0.7000050712,1.2109425595,0.9423899598,0.7444624792,0.4257342795,0,1,1,1,0,0,1,1,1,1,1,8,0.125,0.5509912782,0.013108,0.533730,1.0077819237
060100,0.4081870518,1.7673636001,0.3156999556,0.9015688091,-0.471883325,0.6607559558,0.3616363166,1.9485813553,,,-1.625408793,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,0.4740556584,0.013108,0.533730,0.8636348557
060103,,1.6436634359,1.6633714412,1.0035013887,,,,1.653525837,-0.517814807,-0.30450707,0.0838771007,0,1,1,1,0,0,0,1,1,1,1,7,0.1428571429,0.7465167609,0.013108,0.533730,1.3741197154
060104,-0.311539372,1.5056901758,1.5404567781,-0.831285044,,-1.325502162,,1.5059980778,,,-0.257980078,1,1,1,1,0,1,0,1,0,0,1,7,0.1428571429,0.2608340535,0.013108,0.533730,0.4641414966
060107,,,,1.6150968664,,,,,1.672492343,-1.819685309,,0,0,0,1,0,0,0,0,1,1,0,3,0.3333333333,0.4893013002,0.013108,0.533730,0.8921991874
060112,0.5175854683,0.658819821,-0.118891175,-0.321622146,,0.0648785204,-1.161023079,0.1782482455,0.6503490066,0.627910307,-0.599837257,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.0496417711,0.013108,0.533730,0.0684502891
060113,1.0185150595,-0.026288781,0.1532770078,-0.321622146,,0.462130144,-0.653469947,0.1782482455,,,-0.941694436,1,1,1,1,0,1,1,1,0,0,1,8,0.125,-0.016363107,0.013108,0.533730,-0.055216871
060114,1.7382414836,1.3344130254,0.8995446057,0.0861081721,,1.6538850148,0.3616363166,0.7683592821,0.285297815,0.5113581348,-0.599837257,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.7039006593,0.013108,0.533730,1.2942739156
060116,,0.7254276017,1.0312388877,0.5957710702,,-0.828937633,,1.2109425595,0.9423899598,0.1617016183,0.4257342795,0,1,1,1,0,1,0,1,1,1,1,8,0.125,0.533033543,0.013108,0.533730,0.9741361965
060117,,,,,,,0.3616363166,0.9158870412,,,-0.257980078,0,0,0,0,0,0,1,1,0,0,1,3,0.3333333333,0.3398477599,0.013108,0.533730,0.6121820809
060118,,,,,,,,0.6208315229,,,-0.941694436,0,0,0,0,0,0,0,1,0,0,1,2,0.5,-0.160431456,0.013108,0.533730,-0.32514425
060119,0.6500151304,0.3828733008,0.3244795744,-1.850610841,-1.071540215,0.7600688617,-0.48428557,1.8010535961,0.285297815,-0.30450707,0.0838771007,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.0524292439,0.013108,0.533730,0.0736729158
060124,,,,,,,0.7000050712,1.9485813553,,,-0.257980078,0,0,0,0,0,0,1,1,0,0,1,3,0.3333333333,0.7968687828,0.013108,0.533730,1.4684595847
060125,,0.0641074931,0.8468668929,0.5957710702,,-0.530998915,,0.3257760046,,,-0.257980078,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.1739237446,0.013108,0.533730,0.3013057875
060126,,,,-0.321622146,,,,-0.264335032,,,0.0838771007,0,0,0,1,0,0,0,1,0,0,1,3,0.3333333333,-0.167360026,0.013108,0.533730,-0.338125662
060128,1.1797337785,0.7111545058,1.4131523055,-1.239015363,,0.9586946735,,-0.264335032,,,0.7675914583,1,1,1,1,0,1,0,1,0,0,1,7,0.1428571429,0.503853761,0.013108,0.533730,0.9194647707
060129,,,,,,,0.3616363166,0.6208315229,,,1.1094486371,0,0,0,0,0,0,1,1,0,0,1,3,0.3333333333,0.6973054922,0.013108,0.533730,1.2819171684
060130,,,1.3121866893,,,,0.1924519392,0.1782482455,,,0.4257342795,0,0,1,0,0,0,1,1,0,0,1,4,0.25,0.5271552884,0.013108,0.533730,0.9631226611
060131,1.2085228355,0.7016391086,0.2366833864,-1.850610841,,0.0648785204,,1.0634148004,0.4313182916,-1.236924448,-2.309123151,1,1,1,1,0,1,0,1,1,1,1,9,0.1111111111,-0.187800166,0.013108,0.533730,-0.376422439
060132,,0.6445467251,0.0479215822,1.6150968664,,0.7600688617,,-0.706918309,-0.152763615,0.0451494461,0.4257342795,0,1,1,1,0,1,0,1,1,1,1,8,0.125,0.3348544796,0.013108,0.533730,0.6028266391
060133,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
061300,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
061301,,0.9537971356,0.3991063342,,,0.9586946735,,0.9158870412,,,,0,1,1,0,0,1,0,1,0,0,0,4,0.25,0.8068712961,0.013108,0.533730,1.4872003575
061302,,,,,,,,-0.116807273,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.116807273,0.013108,0.533730,-0.243409701
061303,,,1.7511676292,-0.015824407,,,,0.3257760046,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,0.6870397421,0.013108,0.533730,1.2626831936
061304,,,,,,,,-0.55939055,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.55939055,0.013108,0.533730,-1.072636553
061305,,,,,,,,0.1782482455,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1782482455,0.013108,0.533730,0.3094081998
061306,,,,,,,,0.1782482455,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1782482455,0.013108,0.533730,0.3094081998
061307,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
061308,,,,,,,,0.3257760046,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.3257760046,0.013108,0.533730,0.5858171505
061309,,,,0.2899733314,,,1.0383738259,0.4733037638,,,0.4257342795,0,0,0,1,0,0,1,1,0,0,1,4,0.25,0.5568463001,0.013108,0.533730,1.0187519301
061310,,-0.397389273,,-0.627419885,,,,0.0307204863,,,,0,1,0,1,0,0,0,1,0,0,0,3,0.3333333333,-0.331362891,0.013108,0.533730,-0.645402476
061311,,,0.21034453,,,,,0.0307204863,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,0.1205325082,0.013108,0.533730,0.2012716262
061312,,,-0.316432598,0.6977036498,,,,-0.116807273,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,0.088154593,0.013108,0.533730,0.1406081579
061313,,,,,,,,0.4733037638,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.4733037638,0.013108,0.533730,0.8622261011
061314,,,-0.285703932,0.5957710702,,0.3628172381,-0.145916815,0.4733037638,,,0.0838771007,0,0,1,1,0,1,1,1,0,0,1,6,0.1666666667,0.1806914042,0.013108,0.533730,0.3139857176
061315,,,,,,,,0.1782482455,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1782482455,0.013108,0.533730,0.3094081998
061316,,,,-0.729352465,,,,0.1782482455,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,-0.27555211,0.013108,0.533730,-0.54083504
061317,,,,,,,,-0.264335032,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.264335032,0.013108,0.533730,-0.519818652
061318,,,,-0.117756987,,,,0.4733037638,,,-0.257980078,0,0,0,1,0,0,0,1,0,0,1,3,0.3333333333,0.0325222328,0.013108,0.533730,0.036375013
061319,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
061320,,,,-1.137082783,,,,-0.264335032,,,-0.941694436,0,0,0,1,0,0,0,1,0,0,1,3,0.3333333333,-0.781037417,0.013108,0.533730,-1.487915537
061321,,,1.4175421149,,,,,0.7683592821,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,1.0929506985,0.013108,0.533730,2.0232005507
061322,,1.453355491,0.2147343394,,,1.1573204853,,1.0634148004,0.7233592449,1.0941189957,0.4257342795,0,1,1,0,0,1,0,1,1,1,1,7,0.1428571429,0.8760053766,0.013108,0.533730,1.6167304117
061323,,,,,,,,,-0.517814807,-0.537611415,,0,0,0,0,0,0,0,0,1,1,0,2,0.5,-0.527713111,0.013108,0.533730,-1.0132855
061324,,,1.0883064099,-1.035150204,,,,0.3257760046,,,-0.257980078,0,0,1,1,0,0,0,1,0,0,1,4,0.25,0.0302380332,0.013108,0.533730,0.0320953219
061325,,,0.1093789138,,,,0.7000050712,0.4733037638,,,,0,0,1,0,0,0,1,1,0,0,0,3,0.3333333333,0.4275625829,0.013108,0.533730,0.7765251329
061326,,,-0.395449167,0.1880407518,,,,0.1782482455,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,-0.009720057,0.013108,0.533730,-0.04277041
061327,,-0.459239355,1.2726784047,0.391905911,,,,-0.116807273,,,0.0838771007,0,1,1,1,0,0,0,1,0,0,1,5,0.2,0.2344829576,0.013108,0.533730,0.4147699153
061328,,,,,,,,,0.3583080533,0.0451494461,,0,0,0,0,0,0,0,0,1,1,0,2,0.5,0.2017287497,0.013108,0.533730,0.3534014224
061336,,,,-0.423554726,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,-0.423554726,0.013108,0.533730,-0.818133686
061343,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
061344,,0.5018157664,1.7862861044,0.7996362295,,0.5614430499,,1.3584703187,,,1.1094486371,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,1.0195166843,0.013108,0.533730,1.8856141133
070002,-1.877664071,0.6730929168,-0.720295063,1.0035013887,-0.351951947,1.3559462971,0.5308206939,-0.116807273,2.0375435346,-0.654163587,0.7675914583,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.2406922135,0.013108,0.533730,0.4264036167
070003,,-1.805668066,-0.382279739,-0.831285044,,-0.729624727,0.5308206939,-1.001973828,-0.006743138,0.1617016183,0.4257342795,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,-0.404368661,0.013108,0.533730,-0.782186553
070004,,-0.392631575,0.4254451906,1.4112317072,,-1.027563445,0.8691894486,0.0307204863,,,0.4257342795,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,0.2488751561,0.013108,0.533730,0.4417352302
070005,0.2412105215,0.1116844794,0.3025305274,-2.054476,0.7274304554,1.455259203,,0.3257760046,,,0.7675914583,1,1,1,1,1,1,0,1,0,0,1,8,0.125,0.2346258312,0.013108,0.533730,0.4150376041
070006,0.7709291696,-0.359327684,-0.566651734,1.4112317072,0.1277735651,-1.424815068,0.5308206939,-0.116807273,-0.517814807,0.5113581348,0.0838771007,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.0409612551,0.013108,0.533730,0.0521864189
070007,-1.762507843,-0.387873876,-1.282190666,-0.627419885,,1.0580075794,-0.653469947,0.9158870412,-0.882865998,0.1617016183,0.4257342795,1,1,1,1,0,1,1,1,1,1,1,10,0.1,-0.30349977,0.013108,0.533730,-0.593197955
070008,,-0.021531082,-0.211077172,-1.035150204,,0.462130144,,-0.411862791,0.9423899598,0.5113581348,0.4257342795,0,1,1,1,0,1,0,1,1,1,1,8,0.125,0.0827489086,0.013108,0.533730,0.1304800331
070010,0.0684761797,-0.197565931,-1.602646752,-1.748678261,-0.112089191,0.2635043322,0.1924519392,-0.411862791,-0.152763615,0.1617016183,1.1094486371,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.220911258,0.013108,0.533730,-0.438459592
070011,,0.254415438,-1.813357603,-0.015824407,,-2.417944127,,-2.034668142,0.5773387682,0.5113581348,-0.257980078,0,1,1,1,0,1,0,1,1,1,1,8,0.125,-0.649582752,0.013108,0.533730,-1.241621238
070012,,,,,,,,0.1782482455,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1782482455,0.013108,0.533730,0.3094081998
070016,1.6806633697,1.2915937378,-0.391059358,2.4305575034,,1.9518237325,,-0.116807273,-0.663835283,-0.421059243,0.0838771007,1,1,1,1,0,1,0,1,1,1,1,9,0.1111111111,0.6495282542,0.013108,0.533730,1.1924014305
070017,,0.4685118761,0.0259725352,-0.423554726,,-1.12687635,-1.161023079,-0.116807273,,,0.4257342795,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,-0.272577534,0.013108,0.533730,-0.535261856
070018,-0.092742539,-2.609719133,-1.014412292,1.4112317072,,-0.729624727,2.3918488446,0.3257760046,-0.298784092,1.4437755123,0.7675914583,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.1594940744,0.013108,0.533730,0.2742702653
070020,,-0.197565931,-1.54557923,-1.544813102,,-1.325502162,0.0232675619,-0.116807273,,,0.0838771007,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,-0.660446148,0.013108,0.533730,-1.261974966
070021,,-0.102411959,-0.347161264,-0.117756987,,-1.027563445,0.1924519392,-1.149501587,-0.590825045,-0.071402726,-0.941694436,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,-0.461762834,0.013108,0.533730,-0.889720642
070022,-1.693414107,-1.724787189,-0.461296308,1.5131642868,0.7274304554,0.462130144,-0.145916815,0.3257760046,-0.079753377,0.8610146514,1.1094486371,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.0812542167,0.013108,0.533730,0.1276795688
070024,,-0.601970314,0.3156999556,-0.321622146,,-1.325502162,1.0383738259,0.6208315229,0.7233592449,0.0451494461,-0.941694436,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,-0.04970834,0.013108,0.533730,-0.117692713
070025,-0.127289408,-1.253775025,-0.676396969,-0.219689567,0.1277735651,0.6607559558,0.1924519392,-0.411862791,0.5773387682,0.1617016183,0.0838771007,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.080464983,0.013108,0.533730,-0.175318555
070027,,0.1687768628,0.3595980496,-0.933217624,,-0.729624727,-0.315101193,-0.411862791,,,0.0838771007,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,-0.253936332,0.013108,0.533730,-0.500335581
070028,-0.069711294,-0.459239355,-0.369110311,0.2899733314,-0.232020569,0.462130144,-0.145916815,0.1782482455,-0.882865998,0.627910307,-0.599837257,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.10913087,0.013108,0.533730,-0.229027144
070029,,0.7682468893,-0.171568888,-0.831285044,,-0.828937633,,-1.149501587,-0.225773853,-1.470028792,-0.257980078,0,1,1,1,0,1,0,1,1,1,1,8,0.125,-0.520853623,0.013108,0.533730,-1.000433521
070031,,-1.6867256,-2.49377806,-0.117756987,,1.3559462971,0.0232675619,1.653525837,0.1392773383,0.3948059626,0.7675914583,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,0.0040170898,0.013108,0.533730,-0.017032405
070033,-0.760648661,0.0831382876,-0.285703932,0.6977036498,-0.112089191,-0.133747291,1.0383738259,-2.034668142,-3.803275531,0.5113581348,0.7675914583,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.36654249,0.013108,0.533730,-0.711315198
