PROVIDER_ID,std_H_COMP_1_STAR_RATING,std_H_COMP_2_STAR_RATING,std_H_COMP_3_STAR_RATING,std_H_COMP_5_STAR_RATING,std_H_COMP_6_STAR_RATING,std_H_COMP_7_STAR_RATING,std_H_GLOB_STAR_RATING,std_H_INDI_STAR_RATING,C1,C2,C3,C4,C5,C6,C7,C8,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
240006,1.5777071423,1.5776682088,1.6495079648,0.7686551275,0.6784137042,0.9331768019,1.6647544446,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.3633034999,7.533033E-17,0.866021,1.5742145342
240010,1.5777071423,0.5707605124,0.70891858,0.7686551275,0.6784137042,1.904548463,1.6647544446,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.1140248134,7.533033E-17,0.866021,1.2863709752
240014,1.5777071423,1.5776682088,0.70891858,0.7686551275,1.6690784566,0.9331768019,1.6647544446,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.2422999118,7.533033E-17,0.866021,1.4344909826
240018,0.6671169089,0.5707605124,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.8145488624,7.533033E-17,0.866021,0.9405643411
240019,-0.243473324,0.5707605124,0.70891858,0.7686551275,-0.312251048,-0.038194859,0.2466798521,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.2151789126,7.533033E-17,0.866021,0.2484683504
240020,0.6671169089,1.5776682088,0.70891858,0.7686551275,0.6784137042,0.9331768019,-0.226011679,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,0.5774027597,7.533033E-17,0.866021,0.6667303476
240022,1.5777071423,1.5776682088,0.70891858,0.7686551275,-0.312251048,0.9331768019,0.7193713829,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.876460841,7.533033E-17,0.866021,1.0120544653
24002F,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
240030,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.5157700117,7.533033E-17,0.866021,0.5955626527
240036,0.6671169089,-0.436147184,0.70891858,0.7686551275,0.6784137042,-0.038194859,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.4496902696,7.533033E-17,0.866021,0.5192599875
240038,-0.243473324,0.5707605124,-0.231670805,-0.254180641,0.6784137042,-0.038194859,-0.226011679,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-0.092765588,7.533033E-17,0.866021,-0.107116967
24003F,0.6671169089,1.5776682088,0.70891858,1.7914908957,0.6784137042,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.8870616179,7.533033E-17,0.866021,1.0242952444
240040,0.6671169089,0.5707605124,1.6495079648,0.7686551275,0.6784137042,-1.00956652,-0.69870321,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.4580781276,7.533033E-17,0.866021,0.5289454962
240043,0.6671169089,0.5707605124,-0.231670805,-0.254180641,-0.312251048,-0.038194859,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.0244881063,7.533033E-17,0.866021,0.0282765597
240044,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,-0.038194859,-0.226011679,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,0.33011784,7.533033E-17,0.866021,0.3811890028
240047,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,0.7193713829,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,0.3885070027,7.533033E-17,0.866021,0.448611311
240050,0.6671169089,-0.436147184,0.70891858,0.7686551275,-0.312251048,-0.038194859,-0.226011679,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,0.0804212839,7.533033E-17,0.866021,0.0928629274
240052,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,0.9331768019,0.7193713829,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.3695551732,7.533033E-17,0.866021,1.5814333781
240053,-0.243473324,0.5707605124,0.70891858,-0.254180641,-0.312251048,-0.038194859,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.1464108829,7.533033E-17,0.866021,0.1690615039
240056,1.5777071423,1.5776682088,0.70891858,0.7686551275,0.6784137042,0.9331768019,1.1920629137,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.9321173674,7.533033E-17,0.866021,1.0763213822
240057,0.6671169089,0.5707605124,-0.231670805,-0.254180641,-0.312251048,0.9331768019,0.2466798521,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,0.1413645008,7.533033E-17,0.866021,0.1632344168
240064,1.5777071423,1.5776682088,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.9906045991,7.533033E-17,0.866021,1.1438569312
240066,1.5777071423,1.5776682088,1.6495079648,0.7686551275,1.6690784566,0.9331768019,1.6647544446,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.3598735849,7.533033E-17,0.866021,1.5702539913
240069,0.6671169089,0.5707605124,1.6495079648,0.7686551275,1.6690784566,0.9331768019,-0.226011679,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.8838405783,7.533033E-17,0.866021,1.0205758911
240071,1.5777071423,0.5707605124,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.8647411371,7.533033E-17,0.866021,0.9985216546
240075,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.5151708021,7.533033E-17,0.866021,0.5948707418
240076,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.6333436848,7.533033E-17,0.866021,0.7313256615
240078,-0.243473324,-0.436147184,-0.231670805,-0.254180641,-0.312251048,-0.038194859,-0.226011679,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.278830639,7.533033E-17,0.866021,-0.321967372
240080,-0.243473324,-0.436147184,-0.231670805,-0.254180641,0.6784137042,0.9331768019,0.2466798521,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-0.038121151,7.533033E-17,0.866021,-0.044018716
240084,0.6671169089,-0.436147184,0.70891858,-0.254180641,-1.3029158,-0.038194859,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.107634777,7.533033E-17,0.866021,-0.124286507
240088,0.6671169089,0.5707605124,0.70891858,0.7686551275,-0.312251048,-0.038194859,-0.69870321,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.2744613136,7.533033E-17,0.866021,0.3169220859
240093,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.6333436848,7.533033E-17,0.866021,0.7313256615
240100,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,-0.038194859,-0.226011679,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,0.2664863355,7.533033E-17,0.866021,0.307713332
240101,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,-0.038194859,0.2466798521,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.5800987948,7.533033E-17,0.866021,0.6698434752
240104,0.6671169089,0.5707605124,-0.231670805,-0.254180641,0.6784137042,0.9331768019,0.2466798521,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.3288290993,7.533033E-17,0.866021,0.3797008865
240106,-0.243473324,0.5707605124,-0.231670805,-1.277016409,0.6784137042,-0.038194859,0.2466798521,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.034270608,7.533033E-17,0.866021,-0.039572472
240115,-0.243473324,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,0.2466798521,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.3428597912,7.533033E-17,0.866021,0.3959022085
240141,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.6969751893,7.533033E-17,0.866021,0.8048013323
240166,0.6671169089,0.5707605124,1.6495079648,0.7686551275,1.6690784566,0.9331768019,0.7193713829,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.0656449655,7.533033E-17,0.866021,1.2305064816
240187,1.5777071423,0.5707605124,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.7193713829,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.0556356506,7.533033E-17,0.866021,1.2189486671
240206,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
240207,-0.243473324,0.5707605124,-0.231670805,0.7686551275,-0.312251048,-0.038194859,-0.69870321,-1.506819647,1,1,1,1,1,1,1,1,8,0.125,-0.211462157,7.533033E-17,0.866021,-0.244176591
240210,-0.243473324,-0.436147184,-0.231670805,-0.254180641,-0.312251048,-0.038194859,-0.226011679,-1.506819647,1,1,1,1,1,1,1,1,8,0.125,-0.406093648,7.533033E-17,0.866021,-0.468918714
240213,-0.243473324,-0.436147184,-0.231670805,-0.254180641,0.6784137042,0.9331768019,-0.69870321,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-0.156294034,7.533033E-17,0.866021,-0.180473636
240214,-0.243473324,0.5707605124,-0.231670805,0.7686551275,0.6784137042,-0.038194859,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.3441562794,7.533033E-17,0.866021,0.3973992711
241301,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241302,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241303,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241304,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241305,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.7364125226,7.533033E-17,0.866021,2.0050457075
241306,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241308,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241309,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241311,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241312,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241313,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241314,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241315,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241316,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241317,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241318,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241319,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241320,1.5777071423,0.5707605124,1.6495079648,0.7686551275,0.6784137042,0.9331768019,1.6647544446,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.1738085333,7.533033E-17,0.866021,1.3554035868
241321,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241322,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241323,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241325,1.5777071423,1.5776682088,1.6495079648,1.7914908957,0.6784137042,0.9331768019,0.7193713829,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.3093535837,7.533033E-17,0.866021,1.5119182501
241326,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241327,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241328,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241329,-0.243473324,0.5707605124,0.70891858,0.7686551275,1.6690784566,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.6433529997,7.533033E-17,0.866021,0.742883476
241330,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241332,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241333,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241334,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.7364125226,7.533033E-17,0.866021,2.0050457075
241335,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241336,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241337,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241338,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241339,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241340,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241341,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241342,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241343,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241344,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241345,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241346,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241347,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241348,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241349,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241350,0.6671169089,1.5776682088,0.70891858,1.7914908957,0.6784137042,0.9331768019,0.7193713829,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.0779561314,7.533033E-17,0.866021,1.244722257
241351,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241353,1.5777071423,1.5776682088,0.70891858,1.7914908957,1.6690784566,1.904548463,1.1920629137,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,1.3688578946,7.533033E-17,0.866021,1.5806282264
241354,1.5777071423,1.5776682088,1.6495079648,0.7686551275,0.6784137042,0.9331768019,1.1920629137,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.1769540495,7.533033E-17,0.866021,1.3590357327
241355,0.6671169089,0.5707605124,1.6495079648,1.7914908957,0.6784137042,1.904548463,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,1.0638247911,7.533033E-17,0.866021,1.2284047156
241356,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241357,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241358,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241359,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,-0.038194859,-0.69870321,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.3982944076,7.533033E-17,0.866021,0.4599128847
241360,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241361,0.6671169089,1.5776682088,1.6495079648,0.7686551275,0.6784137042,0.9331768019,1.1920629137,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.0631302703,7.533033E-17,0.866021,1.2276027484
241362,0.6671169089,1.5776682088,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.8864701559,7.533033E-17,0.866021,1.0236122798
241363,0.6671169089,1.5776682088,1.6495079648,0.7686551275,1.6690784566,0.9331768019,0.7193713829,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.255139932,7.533033E-17,0.866021,1.4493174291
241364,1.5777071423,0.5707605124,1.6495079648,1.7914908957,-0.312251048,0.9331768019,1.1920629137,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.1823749734,7.533033E-17,0.866021,1.3652953053
241365,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241366,0.6671169089,0.5707605124,-0.231670805,1.7914908957,0.6784137042,0.9331768019,0.2466798521,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,0.7754325549,7.533033E-17,0.866021,0.8953965118
241367,0.6671169089,0.5707605124,1.6495079648,1.7914908957,1.6690784566,0.9331768019,0.7193713829,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.257130941,7.533033E-17,0.866021,1.4516164588
241368,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241369,1.5777071423,1.5776682088,1.6495079648,1.7914908957,0.6784137042,1.904548463,1.6647544446,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.548947924,7.533033E-17,0.866021,1.7885792379
241370,1.5777071423,0.5707605124,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.2466798521,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,0.9965492092,7.533033E-17,0.866021,1.1507212073
241371,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241372,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241373,1.5777071423,1.5776682088,1.6495079648,0.7686551275,1.6690784566,1.904548463,1.6647544446,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.544926547,7.533033E-17,0.866021,1.7839357303
241374,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241375,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241376,1.5777071423,1.5776682088,1.6495079648,1.7914908957,0.6784137042,1.904548463,1.6647544446,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.6125794285,7.533033E-17,0.866021,1.8620549087
241377,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241378,1.5777071423,0.5707605124,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.7193713829,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.9920041461,7.533033E-17,0.866021,1.1454729963
241379,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
241380,1.5777071423,1.5776682088,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.7193713829,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.1814991127,7.533033E-17,0.866021,1.3642839438
241381,1.5777071423,-0.436147184,1.6495079648,0.7686551275,-0.312251048,-0.038194859,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.3754502406,7.533033E-17,0.866021,0.4335345914
250001,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-1.3029158,-0.038194859,0.2466798521,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.154082326,7.533033E-17,0.866021,-0.177919764
250002,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250004,-0.243473324,0.5707605124,-0.231670805,-1.277016409,-1.3029158,-0.038194859,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.341023238,7.533033E-17,0.866021,-0.39378153
250006,1.5777071423,1.5776682088,0.70891858,1.7914908957,0.6784137042,0.9331768019,1.1920629137,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.1872348474,7.533033E-17,0.866021,1.3709070303
250007,-1.154063558,-1.44305488,-2.112849574,-1.277016409,-1.3029158,-1.00956652,-2.116777802,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.426751519,7.533033E-17,0.866021,-1.647478334
250009,0.6671169089,1.5776682088,0.70891858,-0.254180641,0.6784137042,0.9331768019,0.2466798521,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.5722662345,7.533033E-17,0.866021,0.6607991719
250017,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250018,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250019,0.6671169089,0.5707605124,0.70891858,0.7686551275,-0.312251048,-0.038194859,0.2466798521,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,0.2017396828,7.533033E-17,0.866021,0.232949993
250020,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250025,1.5777071423,1.5776682088,0.70891858,1.7914908957,0.6784137042,1.904548463,1.6647544446,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.3677427464,7.533033E-17,0.866021,1.5793405582
250027,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250031,-1.154063558,-0.436147184,-1.17226019,-0.254180641,-1.3029158,-1.00956652,-2.116777802,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.991828409,7.533033E-17,0.866021,-1.145270071
250034,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,0.7193713829,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,0.4521385072,7.533033E-17,0.866021,0.5220869818
250036,-0.243473324,-0.436147184,0.70891858,0.7686551275,1.6690784566,0.9331768019,0.2466798521,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.5856661053,7.533033E-17,0.866021,0.6762720812
250038,1.5777071423,0.5707605124,0.70891858,1.7914908957,-1.3029158,0.9331768019,0.7193713829,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,0.8182502604,7.533033E-17,0.866021,0.9448383671
250040,0.6671169089,0.5707605124,0.70891858,0.7686551275,-0.312251048,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.5731420953,7.533033E-17,0.866021,0.6618105335
250042,-1.154063558,-0.436147184,0.70891858,0.7686551275,0.6784137042,-0.038194859,-1.17139474,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.141566063,7.533033E-17,0.866021,-0.163467162
250043,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250044,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.6727810181,7.533033E-17,0.866021,1.9315700367
250048,-1.154063558,0.5707605124,-1.17226019,-1.277016409,-1.3029158,-0.038194859,-0.226011679,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.636052195,7.533033E-17,0.866021,-0.734453194
250049,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250050,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,-0.038194859,-0.226011679,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.457380849,7.533033E-17,0.866021,0.5281403445
250057,1.5777071423,1.5776682088,0.70891858,1.7914908957,1.6690784566,0.9331768019,1.6647544446,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.3701543828,7.533033E-17,0.866021,1.5821252889
250058,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-0.312251048,-0.038194859,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.089335673,7.533033E-17,0.866021,-0.103156425
250061,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250067,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250069,-0.243473324,0.5707605124,-0.231670805,-0.254180641,0.6784137042,-1.00956652,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.086924036,7.533033E-17,0.866021,-0.100371694
250072,-2.064653791,-0.436147184,-2.112849574,-2.299852177,-2.293580553,-1.980938182,-2.116777802,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.787820859,7.533033E-17,0.866021,-2.064407215
250077,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250078,-0.243473324,0.5707605124,-0.231670805,0.7686551275,-0.312251048,-0.038194859,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.1566916809,7.533033E-17,0.866021,0.1809328014
250081,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250082,-1.154063558,0.5707605124,-0.231670805,-0.254180641,-1.3029158,-1.00956652,-0.69870321,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.507500445,7.533033E-17,0.866021,-0.586013736
250084,-0.243473324,-0.436147184,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-1.644086271,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.883141155,7.533033E-17,0.866021,-1.019768263
250085,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250093,0.6671169089,1.5776682088,0.70891858,0.7686551275,-1.3029158,-0.038194859,-0.69870321,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.2128601771,7.533033E-17,0.866021,0.2457908929
250094,-0.243473324,-0.436147184,-1.17226019,-0.254180641,-0.312251048,-0.038194859,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.332772808,7.533033E-17,0.866021,-0.38425471
250095,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250096,-1.154063558,-1.44305488,-0.231670805,-2.299852177,-2.293580553,-1.00956652,-1.17139474,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,-1.070592838,7.533033E-17,0.866021,-1.236219819
250097,-0.243473324,-0.436147184,0.70891858,-0.254180641,0.6784137042,-1.00956652,-0.69870321,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.154300267,7.533033E-17,0.866021,-0.178171422
250099,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250100,0.6671169089,0.5707605124,0.70891858,-0.254180641,0.6784137042,0.9331768019,0.7193713829,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.6327522228,7.533033E-17,0.866021,0.7306426968
250102,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-1.3029158,-0.038194859,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.094995884,7.533033E-17,0.866021,-0.109692304
250104,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,-0.038194859,0.7193713829,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,0.3307170496,7.533033E-17,0.866021,0.3818809137
250117,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250123,-0.243473324,0.5707605124,0.70891858,-0.254180641,-1.3029158,-1.00956652,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.217016551,7.533033E-17,0.866021,-0.250590283
250124,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250127,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
250134,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
