PROVIDER_ID,std_MORT_30_AMI,std_MORT_30_CABG,std_MORT_30_COPD,std_MORT_30_HF,std_MORT_30_PN,std_MORT_30_STK,std_PSI_4_SURG_COMP,C1,C2,C3,C4,C5,C6,C7,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
370016,0.9358602936,,-1.903290517,-1.014522787,-0.764467397,-0.456793881,,1,0,1,1,1,1,0,5,0.2,-0.640642858,-0.073484,0.730255,-0.776659142
370018,-1.022735052,,-2.300761424,-1.800974446,0.0991721934,-0.777167279,-1.294565496,1,0,1,1,1,1,1,6,0.1666666667,-1.182838584,-0.073484,0.730255,-1.519133483
370019,,,,-1.430879548,0.6864471147,,,0,0,0,1,1,0,0,2,0.5,-0.372216216,-0.073484,0.730255,-0.409079901
370020,,,0.2827994746,0.9284754289,1.4464499539,0.5043263105,,0,0,1,1,1,1,0,4,0.25,0.790512792,-0.073484,0.730255,1.1831430029
370022,,,-0.114671433,-0.505642302,-0.31537481,0.4509307443,,0,0,1,1,1,1,0,4,0.25,-0.12118945,-0.073484,0.730255,-0.065327777
370023,,,0.3490446258,0.3270712192,-0.868104147,0.2907440456,-0.466695843,0,0,1,1,1,1,1,5,0.2,-0.07358802,-0.073484,0.730255,-0.000143123
370025,0.9358602936,,2.2039088609,0.789689842,1.2737220359,1.2518642376,1.0205541965,1,0,1,1,1,1,1,6,0.1666666667,1.2459332444,-0.073484,0.730255,1.8067886419
370026,-0.395984542,,-1.572064761,-0.413118577,-1.869926072,-2.272243133,0.5853974395,1,0,1,1,1,1,1,6,0.1666666667,-0.989656607,-0.073484,0.730255,-1.254593108
370028,-0.866047425,-0.563912102,-1.307084156,-0.320594853,0.0646266098,-1.204331809,-0.246330746,1,1,1,1,1,1,1,7,0.1428571429,-0.63481064,-0.073484,0.730255,-0.768672595
370034,0.309109783,,-1.439574458,0.14202377,-1.593561403,-0.403398315,,1,0,1,1,1,1,0,5,0.2,-0.597080125,-0.073484,0.730255,-0.717005017
370037,-0.239296914,0.399003353,-0.247161735,-0.135547404,-0.280829226,1.2518642376,-0.284487349,1,1,1,1,1,1,1,7,0.1428571429,0.0662207089,-0.073484,0.730255,0.1913087617
370039,-0.631015983,,0.8127606846,-0.320594853,-0.31537481,,,1,0,1,1,1,0,0,4,0.25,-0.11355624,-0.073484,0.730255,-0.054874979
370047,0.3874535968,,0.4815349283,1.2060466026,0.7900838655,0.7713041416,0.285718057,1,0,1,1,1,1,1,6,0.1666666667,0.6536901986,-0.073484,0.730255,0.9957802853
370049,-0.866047425,,-1.439574458,-0.736951613,0.6173559475,-1.578100772,0.3367364354,1,0,1,1,1,1,1,6,0.1666666667,-0.611096981,-0.073484,0.730255,-0.736199481
370054,,,-0.445897189,-0.135547404,-0.108101308,,,0,0,1,1,1,0,0,3,0.3333333333,-0.229848634,-0.073484,0.730255,-0.214123962
370056,-0.709359797,-2.249014149,0.2165543233,0.7434279797,-0.039010141,0.5577218767,-0.603888121,1,1,1,1,1,1,1,7,0.1428571429,-0.297652575,-0.073484,0.730255,-0.306973618
370057,,,,,-0.660830646,,,0,0,0,0,1,0,0,1,1,-0.660830646,-0.073484,0.730255,-0.804303983
370078,-1.101078866,-0.925005398,0.1503091721,-1.153308374,-1.213559983,0.2373484794,-0.900566422,1,1,1,1,1,1,1,7,0.1428571429,-0.700837342,-0.073484,0.730255,-0.859088526
370083,,,,0.3733330814,-1.109923233,,,0,0,0,1,1,0,0,2,0.5,-0.368295076,-0.073484,0.730255,-0.403710352
370089,-1.649485563,,0.6802703821,-0.968260925,-0.142646892,0.1839529132,0.1995441574,1,0,1,1,1,1,1,6,0.1666666667,-0.282770988,-0.073484,0.730255,-0.286595005
370091,-0.239296914,0.0379100573,1.2764767434,0.6046423929,0.6864471147,0.6111174429,-0.90914094,1,1,1,1,1,1,1,7,0.1428571429,0.2954508425,-0.073484,0.730255,0.5052129184
370093,-1.884517004,,-1.240839004,0.6046423929,-0.695376229,-1.204331809,-1.229399164,1,0,1,1,1,1,1,6,0.1666666667,-0.941636803,-0.073484,0.730255,-1.188835539
370094,-0.552672169,,-0.247161735,0.465856806,0.133717777,0.7713041416,-0.202600708,1,0,1,1,1,1,1,6,0.1666666667,0.061407352,-0.073484,0.730255,0.1847174261
370097,,,0.8790058358,0.2808093569,0.5828103639,1.0382819727,,0,0,1,1,1,1,0,4,0.25,0.6952268823,-0.073484,0.730255,1.0526599698
370099,,,,,0.0991721934,,,0,0,0,0,1,0,0,1,1,0.0991721934,-0.073484,0.730255,0.2364320087
370100,,,0.0178188695,-1.245832099,0.8937206163,,,0,0,1,1,1,0,0,3,0.3333333333,-0.111430871,-0.073484,0.730255,-0.051964531
370106,-0.1609531,-0.082454375,-1.439574458,-1.430879548,0.8937206163,1.9994021647,-0.088559627,1,1,1,1,1,1,1,7,0.1428571429,-0.044185475,-0.073484,0.730255,0.0401202613
370112,,,,0.5121186683,0.0646266098,,,0,0,0,1,1,0,0,2,0.5,0.2883726391,-0.073484,0.730255,0.4955201375
370113,-0.944391238,,0.2165543233,-0.228071128,0.4100824459,-1.311122941,,1,0,1,1,1,1,0,5,0.2,-0.371389708,-0.073484,0.730255,-0.407948093
370114,-0.709359797,-3.5730229,0.3490446258,-0.413118577,-0.522648311,-0.296607183,0.1292331148,1,1,1,1,1,1,1,7,0.1428571429,-0.719497004,-0.073484,0.730255,-0.884640776
37012F,,,1.2102315921,-1.153308374,1.9991792916,,,0,0,1,1,1,0,0,3,0.3333333333,0.6853675032,-0.073484,0.730255,1.0391586904
370149,-1.727829377,,-2.896967786,-1.430879548,-2.42265541,-0.670376146,,1,0,1,1,1,1,0,5,0.2,-1.829741653,-0.073484,0.730255,-2.40499242
37014F,0.7008288521,,0.1503091721,1.2523084649,1.2046308687,,0.141666165,1,0,1,1,1,0,1,5,0.2,0.6899487046,-0.073484,0.730255,1.0454321157
370153,,,-0.445897189,,,,,0,0,1,0,0,0,0,1,1,-0.445897189,-0.073484,0.730255,-0.509977472
370158,,,,-0.320594853,0.0991721934,,,0,0,0,1,1,0,0,2,0.5,-0.11071133,-0.073484,0.730255,-0.050979203
370166,,,,0.2808093569,0.0991721934,,,0,0,0,1,1,0,0,2,0.5,0.1899907752,-0.073484,0.730255,0.360797553
370170,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370171,,,-1.240839004,-1.384617685,0.9282661999,-0.18981605,,0,0,1,1,1,1,0,4,0.25,-0.471751635,-0.073484,0.730255,-0.545382145
370172,,,,0.5121186683,,,,0,0,0,1,0,0,0,1,1,0.5121186683,-0.073484,0.730255,0.8019144476
370173,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370178,,,1.0114961383,0.6509042552,0.4791736131,,,0,0,1,1,1,0,0,3,0.3333333333,0.7138580022,-0.073484,0.730255,1.0781731337
370180,,,-0.379652038,0.14202377,-0.488102728,,,0,0,1,1,1,0,0,3,0.3333333333,-0.241910332,-0.073484,0.730255,-0.230641063
370183,,,,,-0.039010141,,,0,0,0,0,1,0,0,1,1,-0.039010141,-0.073484,0.730255,0.0472072829
370192,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370199,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370201,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370202,-0.944391238,,-0.710877794,1.1597847403,0.8246294491,0.4509307443,0.7989029222,1,0,1,1,1,1,1,6,0.1666666667,0.2631631372,-0.073484,0.730255,0.4609986402
370203,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370206,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370210,,,,,,,-0.335934453,0,0,0,0,0,0,1,1,1,-0.335934453,-0.073484,0.730255,-0.359396222
370211,,,0.6140252308,-0.921999063,-0.833558564,0.2907440456,0.1069393697,0,0,1,1,1,1,1,5,0.2,-0.148769796,-0.073484,0.730255,-0.103095871
370212,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370214,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370215,-2.19789226,0.8804610806,-0.578387492,-1.338355823,0.0646266098,,-0.209889048,1,1,1,1,1,0,1,6,0.1666666667,-0.563239489,-0.073484,0.730255,-0.67066418
370216,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370218,-0.317640728,,0.4815349283,1.8537126745,1.2046308687,1.0382819727,,1,0,1,1,1,1,0,5,0.2,0.8521039433,-0.073484,0.730255,1.2674849615
370220,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370222,,,,,,,0.1892547365,0,0,0,0,0,0,1,1,1,0.1892547365,-0.073484,0.730255,0.3597896332
370225,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370227,,,,-0.274332991,1.4809955375,,,0,0,0,1,1,0,0,2,0.5,0.6033312735,-0.073484,0.730255,0.9268195615
370228,,,,,0.7900838655,,,0,0,0,0,1,0,0,1,1,0.7900838655,-0.073484,0.730255,1.1825556377
370234,1.1708917351,-0.323183238,-0.048426282,0.5583805306,0.6864471147,,-0.515999318,1,1,1,1,1,0,1,6,0.1666666667,0.2546850904,-0.073484,0.730255,0.4493889356
370235,,,,1.0672610157,1.1009941179,,,0,0,0,1,1,0,0,2,0.5,1.0841275668,-0.073484,0.730255,1.5852144797
370236,-0.944391238,,-0.313406887,-1.292093961,-0.177192475,-0.403398315,,1,0,1,1,1,1,0,5,0.2,-0.626096575,-0.073484,0.730255,-0.756739691
370237,,,0.4815349283,0.0032381832,0.133717777,,,0,0,1,1,1,0,0,3,0.3333333333,0.2061636295,-0.073484,0.730255,0.3829444066
370240,,,,,1.1009941179,,,0,0,0,0,1,0,0,1,1,1.1009941179,-0.073484,0.730255,1.6083112708
370243,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
370244,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371300,,,0.9452509871,-0.598166027,-1.006286482,,,0,0,1,1,1,0,0,3,0.3333333333,-0.21973384,-0.073484,0.730255,-0.200272922
371301,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371302,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371303,,,,,0.0646266098,,,0,0,0,0,1,0,0,1,1,0.0646266098,-0.073484,0.730255,0.1891258273
371304,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371305,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371306,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371307,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371309,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371310,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371311,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371312,,,,,0.6519015311,,,0,0,0,0,1,0,0,1,1,0.6519015311,-0.073484,0.730255,0.9933309119
371313,,,,,1.3428132031,,,0,0,0,0,1,0,0,1,1,1.3428132031,-0.073484,0.730255,1.9394545409
371314,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371316,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371317,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371318,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371319,,,,0.3733330814,0.4791736131,,,0,0,0,1,1,0,0,2,0.5,0.4262533473,-0.073484,0.730255,0.684331821
371320,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371321,,,,,1.3428132031,,,0,0,0,0,1,0,0,1,1,1.3428132031,-0.073484,0.730255,1.9394545409
371322,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371323,,,,,-1.800834905,,,0,0,0,0,1,0,0,1,1,-1.800834905,-0.073484,0.730255,-2.365407971
371325,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371326,,,,,-2.319018659,,,0,0,0,0,1,0,0,1,1,-2.319018659,-0.073484,0.730255,-3.075000693
371327,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371328,,,0.1503091721,,-0.833558564,,,0,0,1,0,1,0,0,2,0.5,-0.341624696,-0.073484,0.730255,-0.367188352
371329,,,,,-0.729921813,,,0,0,0,0,1,0,0,1,1,-0.729921813,-0.073484,0.730255,-0.898916346
371330,,,,,0.2719001114,,,0,0,0,0,1,0,0,1,1,0.2719001114,-0.073484,0.730255,0.472962916
371331,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
371332,,,,,-0.108101308,,,0,0,0,0,1,0,0,1,1,-0.108101308,-0.073484,0.730255,-0.04740508
371333,,,,,0.4446280295,,,0,0,0,0,1,0,0,1,1,0.4446280295,-0.073484,0.730255,0.7094938232
371334,,,,,-0.902649731,,,0,0,0,0,1,0,0,1,1,-0.902649731,-0.073484,0.730255,-1.135447253
371335,,,,,-0.591739479,,,0,0,0,0,1,0,0,1,1,-0.591739479,-0.073484,0.730255,-0.70969162
371336,,,,,0.133717777,,,0,0,0,0,1,0,0,1,1,0.133717777,-0.073484,0.730255,0.2837381902
371337,,,,-0.921999063,0.3755368623,,,0,0,0,1,1,0,0,2,0.5,-0.2732311,-0.073484,0.730255,-0.273531232
371338,,,,,0.4100824459,,,0,0,0,0,1,0,0,1,1,0.4100824459,-0.073484,0.730255,0.6621876418
371340,,,,,-1.109923233,,,0,0,0,0,1,0,0,1,1,-1.109923233,-0.073484,0.730255,-1.419284342
371341,,,,,-0.937195315,,,0,0,0,0,1,0,0,1,1,-0.937195315,-0.073484,0.730255,-1.182753435
371342,,,-0.578387492,-0.921999063,0.133717777,,,0,0,1,1,1,0,0,3,0.3333333333,-0.455556259,-0.073484,0.730255,-0.523204451
380001,,,0.0840640208,0.6971661174,-0.31537481,-2.005265302,,0,0,1,1,1,1,0,4,0.25,-0.384852493,-0.073484,0.730255,-0.426383821
380002,0.5441412244,,-0.445897189,0.14202377,1.3428132031,1.2518642376,,1,0,1,1,1,1,0,5,0.2,0.5669890492,-0.073484,0.730255,0.8770530884
380004,1.0142041074,1.1211899444,1.0114961383,0.5121186683,0.6519015311,0.3441396118,-1.660268662,1,1,1,1,1,1,1,7,0.1428571429,0.4278259056,-0.073484,0.730255,0.6864852578
380005,,,,,0.5482647803,,,0,0,0,0,1,0,0,1,1,0.5482647803,-0.073484,0.730255,0.8514123676
380007,-0.317640728,0.7600966487,0.3490446258,0.3733330814,-0.142646892,-0.670376146,-3.396608432,1,1,1,1,1,1,1,7,0.1428571429,-0.43497112,-0.073484,0.730255,-0.495015484
380009,-0.787703611,-0.202818807,-0.644632643,0.0957619077,-0.453557144,-0.61698058,0.7710357407,1,1,1,1,1,1,1,7,0.1428571429,-0.262699305,-0.073484,0.730255,-0.259109157
380014,-3.138018026,-0.684276534,0.2827994746,-0.783213476,1.2737220359,-0.403398315,0.0250527287,1,1,1,1,1,1,1,7,0.1428571429,-0.489618873,-0.073484,0.730255,-0.569849262
380017,-0.004265472,,0.8127606846,0.3733330814,0.1682633606,0.6645130092,-0.611176461,1,0,1,1,1,1,1,6,0.1666666667,0.2339047004,-0.073484,0.730255,0.4209325949
380018,1.4059231766,1.1211899444,1.4752121971,0.14202377,1.9300881244,0.3975351781,0.7028683276,1,1,1,1,1,1,1,7,0.1428571429,1.0249772454,-0.073484,0.730255,1.5042149555
380020,0.309109783,0.7600966487,-0.578387492,-1.014522787,-1.282651151,0.5577218767,0.138665084,1,1,1,1,1,1,1,7,0.1428571429,-0.158566862,-0.073484,0.730255,-0.11651182
380021,-0.395984542,,-1.240839004,-1.384617685,-0.557193895,0.7713041416,,1,0,1,1,1,1,0,5,0.2,-0.561466197,-0.073484,0.730255,-0.668235862
380022,,,-0.777122945,-0.644427889,0.6519015311,0.1839529132,,0,0,1,1,1,1,0,4,0.25,-0.146424098,-0.073484,0.730255,-0.099883708
380025,-0.709359797,,-0.777122945,-0.783213476,0.1682633606,1.35865537,,1,0,1,1,1,1,0,5,0.2,-0.148555497,-0.073484,0.730255,-0.102802414
380027,-0.866047425,,-0.843368097,-1.014522787,0.133717777,-3.500341156,0.4962224587,1,0,1,1,1,1,1,6,0.1666666667,-0.932389871,-0.073484,0.730255,-1.176172936
380029,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
380033,,,,0.14202377,0.4446280295,,,0,0,0,1,1,0,0,2,0.5,0.2933258997,-0.073484,0.730255,0.5023030551
380037,0.309109783,,-1.174593853,1.113522878,-0.280829226,-1.738287471,,1,0,1,1,1,1,0,5,0.2,-0.354215578,-0.073484,0.730255,-0.384430108
380038,0.0740783415,,,0.6509042552,0.306445695,0.9848864065,,1,0,0,1,1,1,0,4,0.25,0.5040786745,-0.073484,0.730255,0.790904606
38003F,0.7791726659,,1.7401928021,2.085021986,2.2409983768,,-0.463694762,1,0,1,1,1,0,1,5,0.2,1.2763382138,-0.073484,0.730255,1.848424731
380047,-0.1609531,0.6397322168,0.4815349283,-2.032283757,0.5137191967,-2.165452001,-0.71921538,1,1,1,1,1,1,1,7,0.1428571429,-0.491845414,-0.073484,0.730255,-0.572898251
38004F,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
380050,-1.022735052,,-0.247161735,-0.45938044,0.0991721934,-3.233363325,-0.958444415,1,0,1,1,1,1,1,6,0.1666666667,-0.970318796,-0.073484,0.730255,-1.228112211
380051,-1.17942268,-1.406463126,0.2827994746,-1.338355823,-0.349920393,0.2907440456,-0.383094299,1,1,1,1,1,1,1,7,0.1428571429,-0.583387543,-0.073484,0.730255,-0.69825461
380052,,,0.8790058358,-0.135547404,0.8937206163,,,0,0,1,1,1,0,0,3,0.3333333333,0.5457263495,-0.073484,0.730255,0.8479362802
380056,,,,,-1.213559983,,,0,0,0,0,1,0,0,1,1,-1.213559983,-0.073484,0.730255,-1.561202886
380060,0.1524221553,-1.165734262,-1.770800214,-0.45938044,0.5137191967,0.5577218767,-0.951584801,1,1,1,1,1,1,1,7,0.1428571429,-0.446233784,-0.073484,0.730255,-0.5104384
380061,0.0740783415,,0.2827994746,0.14202377,0.4446280295,-1.257727375,0.2467040029,1,0,1,1,1,1,1,6,0.1666666667,-0.011248959,-0.073484,0.730255,0.0852230105
380071,0.3874535968,,-0.048426282,-1.060784649,-0.453557144,-1.364518507,,1,0,1,1,1,1,0,5,0.2,-0.507966597,-0.073484,0.730255,-0.594974348
380075,0.2307659691,,0.0840640208,0.0957619077,0.7555382819,-0.937353977,0.374035586,1,0,1,1,1,1,1,6,0.1666666667,0.1004686314,-0.073484,0.730255,0.2382073305
380082,0.1524221553,,,-0.043023679,0.2719001114,0.1839529132,,1,0,0,1,1,1,0,4,0.25,0.1413128752,-0.073484,0.730255,0.2941387987
380089,-0.866047425,,-1.505819609,-0.8757372,-0.004464557,-1.204331809,-1.631115303,1,0,1,1,1,1,1,6,0.1666666667,-1.014585984,-0.073484,0.730255,-1.288731006
380090,0.0740783415,,-0.578387492,-1.153308374,-0.591739479,-1.311122941,-0.06540843,1,0,1,1,1,1,1,6,0.1666666667,-0.604314729,-0.073484,0.730255,-0.726911971
380091,0.3874535968,,,0.0957619077,0.8591750327,-0.083024918,,1,0,0,1,1,1,0,4,0.25,0.3148414048,-0.073484,0.730255,0.531766051
380102,-0.709359797,1.1211899444,0.5477800796,-0.320594853,0.7555382819,0.1839529132,0.0083324198,1,1,1,1,1,1,1,7,0.1428571429,0.2266912842,-0.073484,0.730255,0.4110546555
380103,,,,-0.505642302,0.1682633606,,,0,0,0,1,1,0,0,2,0.5,-0.168689471,-0.073484,0.730255,-0.130373561
381301,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
381302,,,,-1.47714141,0.306445695,0.2373484794,,0,0,0,1,1,1,0,3,0.3333333333,-0.311115745,-0.073484,0.730255,-0.325409872
381303,,,,-1.153308374,-0.349920393,,,0,0,0,1,1,0,0,2,0.5,-0.751614384,-0.073484,0.730255,-0.928621813
381304,,,,,-0.349920393,,,0,0,0,0,1,0,0,1,1,-0.349920393,-0.073484,0.730255,-0.37854835
381305,,,,,-0.488102728,,,0,0,0,0,1,0,0,1,1,-0.488102728,-0.073484,0.730255,-0.567773076
381306,,,,-0.089285541,-1.075377649,,,0,0,0,1,1,0,0,2,0.5,-0.582331595,-0.073484,0.730255,-0.696808612
381307,,,,,-1.040832065,,,0,0,0,0,1,0,0,1,1,-1.040832065,-0.073484,0.730255,-1.324671979
381308,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
381309,,,,,-0.557193895,,,0,0,0,0,1,0,0,1,1,-0.557193895,-0.073484,0.730255,-0.662385439
381310,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
381311,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
381312,,,,,-0.902649731,,,0,0,0,0,1,0,0,1,1,-0.902649731,-0.073484,0.730255,-1.135447253
381313,,,,0.0957619077,-0.453557144,,,0,0,0,1,1,0,0,2,0.5,-0.178897618,-0.073484,0.730255,-0.144352439
381314,,,,-0.598166027,-0.695376229,-1.311122941,,0,0,0,1,1,1,0,3,0.3333333333,-0.868221732,-0.073484,0.730255,-1.088302091
381315,,,,-3.882758249,-2.871747996,-1.364518507,,0,0,0,1,1,1,0,3,0.3333333333,-2.706341584,-0.073484,0.730255,-3.605394644
381316,,,,-0.320594853,1.0664485343,,,0,0,0,1,1,0,0,2,0.5,0.3729268407,-0.073484,0.730255,0.6113073377
381317,,,,-1.754712584,0.4791736131,-0.403398315,,0,0,0,1,1,1,0,3,0.3333333333,-0.559645762,-0.073484,0.730255,-0.665742987
381318,0.9358602936,,,-0.829475338,0.3409912786,-0.083024918,,1,0,0,1,1,1,0,4,0.25,0.0910878291,-0.073484,0.730255,0.2253614068
381319,,,-0.048426282,-2.587426105,-0.280829226,-0.296607183,,0,0,1,1,1,1,0,4,0.25,-0.803322199,-0.073484,0.730255,-0.999429685
381320,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
381321,,,-2.565742029,-1.199570236,-0.073555725,-1.578100772,,0,0,1,1,1,1,0,4,0.25,-1.354242191,-0.073484,0.730255,-1.753850899
381322,,,0.3490446258,-1.708450721,-1.282651151,-1.097540676,,0,0,1,1,1,1,0,4,0.25,-0.934899481,-0.073484,0.730255,-1.179609556
381323,,,0.6802703821,-0.921999063,-1.835380488,,,0,0,1,1,1,0,0,3,0.3333333333,-0.692369723,-0.073484,0.730255,-0.847493102
381324,,,,-0.598166027,,,,0,0,0,1,0,0,0,1,1,-0.598166027,-0.073484,0.730255,-0.718492034
381325,,,-2.433251727,-2.263593069,-0.971740898,-1.04414511,,0,0,1,1,1,1,0,4,0.25,-1.678182701,-0.073484,0.730255,-2.197449963
390001,-0.787703611,0.7600966487,0.1503091721,-0.783213476,0.3409912786,0.5043263105,0.4704989066,1,1,1,1,1,1,1,7,0.1428571429,0.0936150329,-0.073484,0.730255,0.22882212
390002,,,0.4152897771,0.2808093569,0.2028089442,0.5577218767,,0,0,1,1,1,1,0,4,0.25,0.3641574887,-0.073484,0.730255,0.5992987243
390003,,,,-0.089285541,1.3773587867,-0.083024918,,0,0,0,1,1,1,0,3,0.3333333333,0.4016827758,-0.073484,0.730255,0.6506852651
390004,-0.1609531,-1.526827557,0.0178188695,0.4195949437,1.2737220359,-0.937353977,0.3191586748,1,1,1,1,1,1,1,7,0.1428571429,-0.084977159,-0.073484,0.730255,-0.015739232
390006,0.4657974106,0.7600966487,0.4152897771,0.6971661174,1.4464499539,0.8246997078,-1.504641172,1,1,1,1,1,1,1,7,0.1428571429,0.4435512062,-0.073484,0.730255,0.7080192384
390009,-0.239296914,-0.082454375,-0.909613248,0.5121186683,0.3755368623,-0.456793881,-0.463266036,1,1,1,1,1,1,1,7,0.1428571429,-0.180538418,-0.073484,0.730255,-0.146599324
390012,-0.474328355,,1.2102315921,0.8359517043,-0.211738059,0.2907440456,,1,0,1,1,1,1,0,5,0.2,0.3301721855,-0.073484,0.730255,0.5527597821
390013,1.4059231766,,0.8127606846,0.2808093569,-0.211738059,0.8246997078,,1,0,1,1,1,1,0,5,0.2,0.6224909734,-0.073484,0.730255,0.9530565546
390016,0.7008288521,,0.0840640208,0.2345474946,-0.695376229,-0.403398315,,1,0,1,1,1,1,0,5,0.2,-0.015866835,-0.073484,0.730255,0.0788993633
39001F,,,0.3490446258,-0.8757372,0.0300810262,,,0,0,1,1,1,0,0,3,0.3333333333,-0.165537183,-0.073484,0.730255,-0.126056868
390025,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390026,0.5441412244,,1.4089670459,1.0209991534,-0.039010141,0.4509307443,-0.229181712,1,0,1,1,1,1,1,6,0.1666666667,0.5261410526,-0.073484,0.730255,0.8211164812
390027,0.309109783,0.6397322168,1.4752121971,0.8359517043,0.5137191967,1.5722376349,-1.19552982,1,1,1,1,1,1,1,7,0.1428571429,0.5929189875,-0.073484,0.730255,0.91256114
390028,-0.944391238,,0.9452509871,0.5121186683,1.2046308687,-0.61698058,-1.06476843,1,0,1,1,1,1,1,6,0.1666666667,0.0059767125,-0.073484,0.730255,0.108811576
390030,0.3874535968,,-0.843368097,-0.274332991,0.3409912786,-0.510189448,,1,0,1,1,1,1,0,5,0.2,-0.179889132,-0.073484,0.730255,-0.145710202
390032,,,,0.3733330814,0.6519015311,0.2373484794,,0,0,0,1,1,1,0,3,0.3333333333,0.4208610306,-0.073484,0.730255,0.6769476671
390035,,,0.3490446258,0.6046423929,1.5846322883,-0.723771713,,0,0,1,1,1,1,0,4,0.25,0.4536368986,-0.073484,0.730255,0.7218304276
390036,0.9358602936,-0.804640966,-1.307084156,0.789689842,-0.902649731,0.130557347,0.567390953,1,1,1,1,1,1,1,7,0.1428571429,-0.084410917,-0.073484,0.730255,-0.014963829
390037,,,0.8790058358,-1.060784649,-0.108101308,0.6645130092,,0,0,1,1,1,1,0,4,0.25,0.0936582219,-0.073484,0.730255,0.2288812624
390039,0.309109783,,,-0.690689751,-0.868104147,-0.990749544,,1,0,0,1,1,1,0,4,0.25,-0.560108415,-0.073484,0.730255,-0.666376537
390041,-1.727829377,,-0.777122945,0.5121186683,-0.453557144,0.2373484794,,1,0,1,1,1,1,0,5,0.2,-0.441808464,-0.073484,0.730255,-0.504378435
390042,-0.004265472,0.6397322168,0.5477800796,-1.800974446,-0.384465977,-0.083024918,,1,1,1,1,1,1,0,6,0.1666666667,-0.180869753,-0.073484,0.730255,-0.147053049
390044,0.0740783415,0.7600966487,0.7465155333,1.2060466026,0.7555382819,1.1984686714,0.4803596016,1,1,1,1,1,1,1,7,0.1428571429,0.7458719544,-0.073484,0.730255,1.1220125387
390045,-1.414454121,-0.684276534,-0.843368097,0.0495000455,-0.488102728,0.6645130092,-1.135936925,1,1,1,1,1,1,1,7,0.1428571429,-0.550303621,-0.073484,0.730255,-0.652950006
390046,0.8575164798,0.5193677849,0.2827994746,0.3270712192,0.5482647803,-0.456793881,1.0175531154,1,1,1,1,1,1,1,7,0.1428571429,0.4422541389,-0.073484,0.730255,0.7062430547
390048,-0.866047425,,0.8127606846,0.9284754289,0.306445695,0.8246997078,,1,0,1,1,1,1,0,5,0.2,0.4012668184,-0.073484,0.730255,0.6501156595
390049,1.3275793628,-0.202818807,0.4152897771,0.5121186683,0.0300810262,0.0771617807,3.9890521134,1,1,1,1,1,1,1,7,0.1428571429,0.8783519889,-0.073484,0.730255,1.3034286242
